#doc name topic proportion ...
0	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Aaron_Sorkin	6	0.5635528330781011	3	0.1562021439509954	4	0.08116385911179173	7	0.06584992343032159	9	0.039816232771822356	8	0.027565084226646247	5	0.021439509954058193	2	0.016845329249617153	1	0.013782542113323124	0	0.013782542113323124	
1	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Abbas_Kiarostami	6	0.41379310344827586	3	0.14482758620689656	9	0.09885057471264368	0	0.06666666666666667	7	0.06436781609195402	5	0.06206896551724138	1	0.059770114942528735	4	0.0367816091954023	2	0.027586206896551724	8	0.02528735632183908	
2	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Abdul_Karim	1	0.30434782608695654	3	0.21739130434782608	4	0.09316770186335403	2	0.08695652173913043	9	0.06832298136645963	8	0.055900621118012424	0	0.055900621118012424	6	0.043478260869565216	7	0.037267080745341616	5	0.037267080745341616	
3	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Abu_Nidal	6	0.3690773067331671	3	0.20199501246882792	8	0.14463840399002495	4	0.07231920199501247	9	0.0399002493765586	2	0.0399002493765586	0	0.0399002493765586	5	0.03740648379052369	1	0.029925187032418952	7	0.02493765586034913	
4	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/AC_DC	7	0.6107238605898123	3	0.16890080428954424	4	0.07453083109919571	6	0.05844504021447721	2	0.028418230563002682	0	0.02091152815013405	9	0.012332439678284183	1	0.012332439678284183	8	0.010187667560321715	5	0.0032171581769436996	
5	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Adam_Gilchrist	4	0.13846153846153847	1	0.13846153846153847	2	0.1076923076923077	0	0.1076923076923077	8	0.09230769230769231	6	0.09230769230769231	5	0.09230769230769231	9	0.07692307692307693	7	0.07692307692307693	3	0.07692307692307693	
6	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Adelaide_Anne_Procter	9	0.5089514066496164	3	0.2340153452685422	6	0.0639386189258312	0	0.04475703324808184	7	0.03580562659846547	4	0.03324808184143223	2	0.023017902813299233	5	0.021739130434782608	1	0.021739130434782608	8	0.01278772378516624	
7	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Adeodato_de_Canterbury	2	0.6205305651672434	3	0.2629757785467128	0	0.0196078431372549	9	0.01845444059976932	6	0.01730103806228374	4	0.016147635524798153	8	0.011534025374855825	7	0.011534025374855825	1	0.011534025374855825	5	0.010380622837370242	
8	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Adolfo_Farsari	0	0.4831932773109244	3	0.2710084033613445	9	0.08333333333333333	7	0.036414565826330535	8	0.028011204481792718	5	0.024509803921568627	6	0.023809523809523808	2	0.02100840336134454	4	0.018207282913165267	1	0.01050420168067227	
9	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Adrian_Boult	5	0.5098039215686274	3	0.1586452762923351	6	0.0570409982174688	7	0.05169340463458111	4	0.0481283422459893	1	0.04634581105169341	9	0.0392156862745098	8	0.0374331550802139	2	0.03208556149732621	0	0.0196078431372549	
10	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Aelle_de_Sussex	2	0.5766666666666667	3	0.265	8	0.04833333333333333	0	0.023333333333333334	9	0.019166666666666665	4	0.019166666666666665	6	0.015833333333333335	1	0.014166666666666666	7	0.0125	5	0.005833333333333334	
11	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Aeneas_Mackintosh	2	0.4418848167539267	3	0.37277486910994767	4	0.06230366492146597	1	0.029842931937172777	6	0.024607329842931937	8	0.019895287958115182	9	0.016753926701570682	0	0.016230366492146597	7	0.008376963350785341	5	0.007329842931937173	
12	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Agustín_de_Canterbury	2	0.5669642857142857	3	0.25595238095238093	0	0.04017857142857143	8	0.03571428571428571	1	0.03571428571428571	9	0.020833333333333332	4	0.013392857142857142	7	0.011904761904761904	6	0.010416666666666666	5	0.008928571428571428	
13	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Alain_Prost	4	0.6139896373056994	3	0.23316062176165803	0	0.03238341968911917	1	0.02655440414507772	5	0.023316062176165803	8	0.018134715025906734	9	0.01683937823834197	7	0.014248704663212436	2	0.011658031088082901	6	0.009715025906735751	
14	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop-stem/Albert_Kesselring	8	0.6334519572953736	1	0.11209964412811388	3	0.06405693950177936	4	0.042704626334519574	7	0.04092526690391459	5	0.033807829181494664	6	0.021352313167259787	2	0.017793594306049824	0	0.017793594306049824	9	0.01601423487544484	
