ARTICLE_NAME	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Pixies	0.00689316545452	0.00122840590994	0.0125624771151	0.000140643827141	0.0219224393923	0.00067842135631	0.0110079671079	0.0145723304485	0.645169752458	0.0205428120879	0.000217545411023	0.000111085057596	0.000627711043534	0.000723477093071	0.000486139226029	0.000602200270343	0.262513426741
Prince Albert Victor, Duke of Clarence and Avondale	0.0080869047504	0.000121911327515	0.0012846620236	0.0127003740507	0.0238928853775	0.185256916871	0.0455979717749	0.00585079130786	0.000552525939971	0.0941571086665	0.000656982747723	0.00034495621962	0.238175196761	8.09673873112e-05	0.000641782116859	0.0110208307213	0.371577231956
Cedric Howell	0.000369362817209	0.00137011691695	0.00399354914229	0.374724439353	0.000138627506941	0.000744229902281	0.000500644761686	0.00115937769026	0.000503577815222	0.083324325971	0.000251669436345	0.0103876745412	0.00195036977566	0.000278005017596	0.0377891789145	0.354327872565	0.128186977872
Ian Chappell	0.000101467398353	0.0145298573241	0.0202851387823	0.00134452021628	0.00599219081012	0.000484432701865	0.0161434980154	0.0544881506223	0.00108136639946	0.0849416724237	0.0268416842537	3.11298137816e-05	0.0013105923279	0.000110099497235	0.500829274355	0.00124216979507	0.270242755263
Hiram Wesley Evans	0.000499145854477	0.0873740497148	0.0318853723623	7.02819852754e-05	0.0652844595643	0.10492875905	0.00137416499175	0.00655811026483	0.000106910631993	0.00526527687122	0.421193526142	0.0142479227302	0.00316658464697	2.69497597151e-05	0.000160216882816	0.000521484278979	0.257336784268
Ronnie Lee Gardner	0.00020241552308	0.0154465467947	0.00176970964502	5.2944415777e-05	0.0167090937975	0.547013552267	0.000743289507767	0.00127431605186	0.000225001106658	0.143387266619	0.0316829163068	0.0215804306125	0.000746616814824	0.00117112099006	0.00349640095054	0.00021860772499	0.214279770871
William Burges	0.485808924298	0.0365423634104	0.0148489000827	0.00409054263185	0.0100917809276	0.000446078317627	0.0386341838586	0.000680112479715	0.000361380503278	0.0221059130735	4.81571843594e-05	0.00922606135648	0.0238219903624	0.000472812176117	0.0113995453202	0.00022628912153	0.341194964896
Ernest Emerson	0.142701597828	0.179656911036	0.0221271806229	0.0383468817849	0.0035536930339	0.110217608367	0.0558358841661	0.0465997977245	0.00935952687752	0.000774422169379	0.000106370153842	2.19578249335e-05	0.000214380691239	0.0641104048902	0.0164953907239	0.063939180129	0.245938811977
Ian Dougald McLachlan	0.000236459145008	0.0660021254101	0.11198178377	0.131576947527	0.000812474003984	0.000327144599889	0.000677482451439	0.0120087055838	0.00110492018124	0.00381258630355	0.0634631948528	0.000212388215074	0.00635304837147	0.00392938579186	0.00144476023671	0.43463159988	0.161424993676
Nguyen Chanh Thi	0.000271774677818	0.000105304128734	0.000370203140779	6.92802050959e-05	0.000185897866011	0.040607162987	0.00106481617072	0.00181318749136	0.000745425387715	0.0123839717831	0.330490828779	0.000117194800662	0.0688911891055	5.18141050929e-05	0.000364419013276	0.227042013566	0.315425516792
Elwood Haynes	0.0212155212074	0.355370475929	0.0176354124079	0.0263744950984	0.000561435545637	0.0142347395368	0.000893364932595	0.000309380832589	7.00253916295e-05	0.19552588122	0.0411053744714	8.0438647145e-05	0.000178164008991	0.117316640487	0.0747223449717	0.000435357927768	0.133970947384
Robin Friday	0.00333421126565	0.000167000598494	0.00293843095408	0.00943558477674	0.00012977991223	0.0268596955051	0.000218550986378	0.00449004023057	0.00909863322059	0.0689827847009	0.00167576625745	3.28107594623e-05	0.000436396810225	8.2797143679e-05	0.441347375368	0.000340661985036	0.430429479526
Wendell H. Ford	0.000263961271675	0.197506743915	0.0535810415118	0.000561572680623	0.000204697726904	0.0194073142609	0.000331428371395	0.000432703265389	0.000273622065985	0.0349176602769	0.53844502066	4.45879241983e-05	0.000512977011991	0.00199642051355	0.0274572326599	0.0340161457765	0.0900468701079
André Kertész	0.303815645615	0.0312709561477	0.0815350716183	5.59831271711e-05	0.000546677119692	0.000372981964706	0.0795965616467	0.061474889966	0.00414229382209	0.229718927503	0.000935925017291	0.000318234732623	0.000905153717913	8.14837286661e-05	0.000298818955241	0.00124340096398	0.203686994353
Anne Hutchinson	0.000903019568273	0.000129430237251	0.000174736442805	0.0428544312162	0.0453020823556	0.0766586591535	0.00385660668038	0.00060021850123	0.000174978349638	0.145212515659	0.0584151780025	0.175402167407	0.0948347474598	0.00460463535492	0.000135423002466	2.02394090768e-05	0.3507209312
Nikolai Kulikovsky	0.000492998526575	0.0125205254333	0.00580564840816	0.0028023668002	0.000283312239059	0.0471939115287	0.000507416736553	0.000660284627707	0.000169198076561	0.401765566341	0.00334911168394	0.000891724755596	0.195079976733	0.00148507106317	0.000882739530401	0.182451290488	0.143658857028
Thomas of Bayeux	0.00317640327066	0.00348878048735	0.00370055530581	0.00013024763977	0.000395828496095	0.00793539967124	0.0011056060109	0.00163579833359	0.00461089239627	0.0104751265404	0.0123184035145	0.356780905317	0.249179521335	0.00025760868497	0.00138135592202	0.000240235057409	0.343187332016
Hygeberht	0.000103692301222	0.00764385159923	0.000422199530807	0.000180334866836	0.00128842671257	0.000695693989855	0.000457218779703	0.00119129858398	0.000386943724118	0.00117652100647	0.00343248483433	0.357678248561	0.21795310234	0.000208596916679	0.000505837985972	0.000850884965903	0.405824663301
Francis Tresham	0.00020247684466	0.000324031141988	0.0018533196191	0.000308123180436	0.000851441160417	0.265411127579	0.00154045671815	0.000575701439507	0.000452982314743	0.0660240166272	0.00271807001423	0.0384136772681	0.226084046518	0.000405803676068	0.000328701814329	0.00290657964121	0.391599444442
Luís Alves de Lima e Silva, Duke of Caxias	0.0014081210792	0.000386611807566	0.00074746340963	0.000497837563319	0.00594042036235	0.000135844407952	0.000204934778637	0.000203704406042	6.8327902563e-05	0.056532586079	0.178607209496	0.000520502680754	0.254476710592	0.000987666214691	0.000142143302849	0.229758036605	0.269381879313
Art Houtteman	7.60549308283e-05	0.000625482913857	0.000354923237279	7.7169447826e-05	0.000107791042292	0.000757101259792	0.000148130552583	0.0139115256744	0.000244788652297	0.0625063167198	0.000613409098528	3.17923204443e-05	0.000532175986939	0.0001051047327	0.719015540585	0.00120370230634	0.199688990539
Karl Aloys zu Fürstenberg	0.000171209023377	0.00121378194802	0.00269721191935	0.00983248065655	0.00172595843338	0.000433092519022	0.00065246177307	0.000806704335457	0.000654237460105	0.0132372543913	0.0029298427003	0.00164215355013	0.30062461817	0.000168305794492	0.00467567487554	0.497815100947	0.160719911503
Hastings Ismay, 1st Baron Ismay	0.000177015483299	0.00320681682948	0.126801268758	0.00131134270767	0.000256601886043	0.000147101786392	0.00115700527071	0.000876877823404	0.000292879243606	0.0344640841477	0.140358233892	0.000338168333872	0.0130625145283	4.60894640305e-05	0.000354649075016	0.254181037673	0.422968313098
Radiohead	0.00900000811595	0.0340425465607	0.00739221766143	0.000198345201431	0.0198402751515	0.00140309852434	0.00387083996473	0.0106076556428	0.708348419783	0.00120353963277	0.00918143975188	2.60766338844e-05	0.000291335356092	0.000170277191827	0.000907668406631	0.00069364566348	0.192822610758
Kroger Babb	0.0064338510879	0.176125430505	0.00508564091816	0.00341310345446	0.0210253709725	0.0272479925234	0.047964968866	0.272305614792	0.00158168128534	0.078961638444	0.000209611660246	0.00640176906342	0.000493431077746	0.000512039605257	0.0321631577702	0.000267958227222	0.319806739748
Mark Satin	0.00013710328363	0.0482505590823	0.0468197518866	0.000401213819987	0.316315566824	0.0189416583196	0.081587819378	0.000568031650914	0.00291628018337	0.0178804050181	0.187299456162	0.000131869057054	0.000419160253759	0.00014259901068	0.00352406324148	0.00448848853833	0.270175974291
Edgar Towner	0.00043195678933	0.020997569114	0.053769101244	0.106956314956	0.000256950206362	0.000665191464589	0.00339560735918	0.00394513955414	0.000421786268632	0.147724009089	0.000458837937842	0.000583885991261	0.00194349821007	0.00206142123229	0.000953280197734	0.523885014821	0.131550435565
Thomas Playford IV	0.00241652542611	0.19818246068	0.0192047034095	0.00272376232365	0.0168835571457	0.0170629237654	0.00162589099603	0.000345530773739	0.000233495740475	0.0922167506864	0.320326935756	0.00441001727432	0.000474966705318	0.00127311086526	0.000904964077834	0.021171632702	0.300542771673
Ian Meckiff	7.88615077209e-05	0.000791139435741	0.000172656736327	0.00280722416237	0.000888750881255	0.0715819355024	0.000822397250525	0.00975671599842	0.00103606290492	0.10038026176	0.0225683560535	3.73336103906e-05	0.00184668899951	4.60073777841e-05	0.461933925778	0.00639364179993	0.318858040241
Charlie Macartney	0.00437148134661	0.00239125974596	0.000445118189206	0.00482092953926	0.00529551252228	0.000141808524969	0.00140781850949	0.00253894754857	0.00701760621413	0.170029284626	0.000987272194765	9.11445662564e-05	0.000290179279987	8.87234567719e-05	0.554117020545	0.017256750603	0.228709142588
Roderic Dallas	0.000853867139014	0.00324881538978	0.0262053644389	0.254060761819	0.000305267005411	0.000407942141585	0.00268072448561	0.00192340130607	0.00755180751433	0.0445918656629	8.09637343909e-05	6.87010054009e-05	0.00155328877655	0.0346963608059	0.0847447662228	0.23129340154	0.305732701013
Jerry Pentland	0.000271703249521	0.0709751591607	0.00617322370808	0.293457977563	0.000146011938507	0.000372118378801	0.000436466517547	0.0011365319711	0.00320610170014	0.149844361639	0.00099922055855	0.00108185021708	0.00597674302651	0.000166901458652	0.0518365363616	0.269236325351	0.144682767201
Olivia Shakespear	0.0162915894618	0.000427189369388	0.000296499886706	3.10663899046e-05	0.0389795256015	0.000181685696438	0.180576540585	0.00122452659935	0.00019964225201	0.294128889499	0.00024583576816	7.58094577038e-05	0.0387500475773	7.17839344403e-05	0.000645520666645	0.00259645063089	0.425277396624
Frank Berryman	0.00402565115955	0.0328842533009	0.053743557826	0.0109133709432	0.000252827826606	0.00120499484487	0.000427671329006	0.00141356265678	0.000319643208304	0.0611863354048	0.00457365514981	0.000110016708985	0.00182406558595	0.000231407063716	0.0111293568287	0.513698192259	0.302061437904
Sid Barnes	0.000389093760253	0.0119570037708	0.000351747355161	0.00189335983693	0.000423103661452	0.0376833983839	0.0178770956964	0.00306833895998	0.0213610329224	0.139822313377	0.0052477358936	3.40400446969e-05	0.000446803655944	0.00111827779321	0.343971910834	0.00395018834848	0.410404555706
Sandra Morgan	0.000155726276512	0.00136203473528	0.0552606431659	0.000523695261088	0.00043057214457	0.00104853657753	0.000259906014883	0.0272520164359	0.00133841029278	0.116359468427	0.00177963313703	9.17480955792e-05	0.00102109039141	0.000197715518992	0.675625223843	0.000411810731687	0.116881768951
Arthur Morris	0.000114091762419	0.00271958912178	0.000518846820426	1.27082661491e-05	0.00120742556205	0.000114036180794	0.000525270730135	0.00235082680665	0.00723522270803	0.108630155196	0.0104490784392	4.75822874012e-05	0.000506550666053	9.93816477555e-05	0.542279907867	0.00700116252431	0.316188163413
Hippocrates	0.000308895376621	0.01170898216	0.0082477562305	0.000116890312341	0.18158274267	0.0065160685964	0.00190600937128	0.000492732927828	0.000496770079999	0.0341368766064	0.001985772088	0.0137808912293	0.00164232259507	0.293534280054	0.000173214178834	0.000118578058852	0.443251217465
Tom Driberg	0.00476317683235	0.000422309276235	0.0202720474644	0.00563901500337	0.00426085491904	0.0942342705759	0.120421484972	0.0181772256702	0.00199000107957	0.08634123738	0.228809615684	0.0112191496112	0.00855204361195	0.000134224654193	0.00168715933478	0.0247975916454	0.368278592285
Brunette Coleman	0.000933892069613	0.000150271287116	0.00131952308007	0.00570437520282	0.0890062004238	0.0244479715762	0.384332444046	0.0236276259981	0.00300282154969	0.0700163018852	0.00016406582338	0.00309815275765	0.0013884973762	0.00028567883546	0.00835437606342	0.0034990987359	0.38066870329
Martha Layne Collins	9.72371014021e-05	0.246269382419	0.0868335367137	9.81140509264e-05	0.000309177612751	0.052697799081	0.000104090826391	0.0336691701954	0.0002175393801	0.0434863089752	0.445045519547	7.48740034248e-05	0.0133570063625	0.000406780808334	0.00452046945779	0.000922195105543	0.0718907983597
Ray Lindwall with the Australian cricket team in England in 1948	0.00223847807061	0.00166628510375	0.000133101912389	0.0174590785961	0.000777075454968	0.00192357008795	0.000132780989417	0.000678318128925	0.00098291106609	0.0948783021999	0.000521134648263	2.97448584291e-05	0.000342152361973	0.000116645616168	0.458730268245	0.0120417965204	0.40734835614
The Orb	0.0502710557618	0.023778640234	0.000791130656683	0.00527843820819	0.0157195860142	0.00040889320574	0.0399512771297	0.00759396084694	0.57859682675	0.000551261131488	0.000676466365482	0.000217942821226	0.00020610397997	0.0226988580886	0.000198310885766	5.01559132829e-05	0.253011092007
