#doc name topic proportion ...
0	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2581ed%25C3%25A1n_mac_Gabr%25C3%25A1in.txt	27	0.651220265678097	0	0.16743898671609514	4	0.018226753166512205	14	0.017299969107198023	7	0.017299969107198023	23	0.015446400988569664	1	0.015446400988569664	12	0.010812480691998763	26	0.008958912573370404	5	0.008032128514056224	24	0.007105344454742046	22	0.007105344454742046	29	0.004324992276799506	25	0.004324992276799506	20	0.004324992276799506	19	0.004324992276799506	15	0.004324992276799506	13	0.004324992276799506	21	0.0033982082174853264	9	0.0033982082174853264	2	0.0033982082174853264	28	0.0024714241581711466	16	0.0024714241581711466	10	0.0024714241581711466	8	0.0024714241581711466	6	0.0024714241581711466	3	0.0024714241581711466	18	0.0015446400988569664	17	0.0015446400988569664	11	0.0015446400988569664	
1	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2586lfheah_of_Canterbury.txt	27	0.4317460317460317	0	0.15746031746031747	19	0.07174603174603174	23	0.054603174603174605	1	0.04888888888888889	12	0.027936507936507936	22	0.020317460317460317	18	0.020317460317460317	15	0.018412698412698412	10	0.018412698412698412	20	0.012698412698412698	9	0.012698412698412698	26	0.008888888888888889	16	0.008888888888888889	7	0.008888888888888889	2	0.008888888888888889	24	0.006984126984126985	14	0.006984126984126985	11	0.006984126984126985	4	0.006984126984126985	28	0.00507936507936508	25	0.00507936507936508	21	0.00507936507936508	17	0.00507936507936508	13	0.00507936507936508	29	0.0031746031746031746	8	0.0031746031746031746	6	0.0031746031746031746	5	0.0031746031746031746	3	0.0031746031746031746	
2	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2586lle_of_Sussex.txt	27	0.49101449275362313	0	0.247536231884058	1	0.07101449275362319	4	0.028405797101449273	15	0.021449275362318842	13	0.01884057971014493	12	0.01710144927536232	26	0.011884057971014493	8	0.010144927536231883	16	0.007536231884057971	23	0.006666666666666667	20	0.005797101449275362	14	0.005797101449275362	9	0.005797101449275362	7	0.005797101449275362	3	0.005797101449275362	22	0.0049275362318840586	5	0.0049275362318840586	19	0.004057971014492754	18	0.004057971014492754	2	0.004057971014492754	29	0.0023188405797101453	25	0.0023188405797101453	24	0.0023188405797101453	11	0.0023188405797101453	10	0.0023188405797101453	28	0.0014492753623188406	21	0.0014492753623188406	17	0.0014492753623188406	6	0.0014492753623188406	
3	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2586thelbald_of_Mercia.txt	27	0.6003305004721435	0	0.18177525967894242	1	0.07200188857412654	23	0.03021718602455146	4	0.028092540132200187	11	0.00967894239848914	9	0.008970727101038715	18	0.00826251180358829	10	0.006137865911237016	26	0.005429650613786591	28	0.004721435316336166	2	0.004721435316336166	25	0.0033050047214353167	19	0.0033050047214353167	14	0.0033050047214353167	7	0.0033050047214353167	22	0.0025967894239848914	15	0.0025967894239848914	8	0.0025967894239848914	29	0.0018885741265344668	24	0.0018885741265344668	21	0.0018885741265344668	20	0.0018885741265344668	17	0.0018885741265344668	16	0.0018885741265344668	13	0.0018885741265344668	5	0.0018885741265344668	12	0.0011803588290840415	6	0.0011803588290840415	3	0.0011803588290840415	
4	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2586thelberht_of_Kent.txt	27	0.5618762475049901	0	0.2624750499001996	1	0.07085828343313373	4	0.03236384374108925	23	0.010122611919019106	19	0.009694895922440832	7	0.008411747932706017	9	0.005845451953236384	22	0.004134587966923296	8	0.004134587966923296	28	0.002423723980610208	26	0.002423723980610208	24	0.002423723980610208	13	0.002423723980610208	3	0.002423723980610208	12	0.0019960079840319364	6	0.0019960079840319364	25	0.0015682919874536643	20	0.0015682919874536643	11	0.0015682919874536643	2	0.0015682919874536643	18	0.0011405759908753922	16	0.0011405759908753922	15	0.0011405759908753922	29	7.1285999429712E-4	21	7.1285999429712E-4	17	7.1285999429712E-4	14	7.1285999429712E-4	10	7.1285999429712E-4	5	7.1285999429712E-4	
5	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2586thelred_of_Mercia.txt	27	0.6699445284921836	0	0.17372667675239536	1	0.05118507312153303	23	0.020171457387796268	22	0.01865859808371155	9	0.010337871911245588	4	0.008825012607160867	24	0.005799293998991427	8	0.005042864346949067	18	0.002773575390821987	10	0.002773575390821987	7	0.002773575390821987	29	0.002017145738779627	28	0.002017145738779627	16	0.002017145738779627	15	0.002017145738779627	14	0.002017145738779627	6	0.002017145738779627	5	0.002017145738779627	26	0.0012607160867372667	25	0.0012607160867372667	21	0.0012607160867372667	20	0.0012607160867372667	19	0.0012607160867372667	17	0.0012607160867372667	13	0.0012607160867372667	12	0.0012607160867372667	11	0.0012607160867372667	3	0.0012607160867372667	2	0.0012607160867372667	
6	file:/Applications/mallet/sample-data/wiki_bios_lem/en/%25C3%2593engus_I.txt	27	0.6110097323600973	0	0.12195863746958636	1	0.07268856447688565	9	0.032542579075425786	4	0.027068126520681267	12	0.019768856447688565	13	0.012469586374695862	22	0.011557177615571776	23	0.009732360097323601	8	0.007907542579075425	15	0.006995133819951338	25	0.006082725060827251	11	0.006082725060827251	7	0.006082725060827251	18	0.005170316301703164	2	0.005170316301703164	26	0.004257907542579075	19	0.004257907542579075	24	0.003345498783454988	21	0.003345498783454988	20	0.003345498783454988	16	0.003345498783454988	6	0.003345498783454988	17	0.0024330900243309003	10	0.0024330900243309003	29	0.0015206812652068127	28	0.0015206812652068127	14	0.0015206812652068127	5	0.0015206812652068127	3	0.0015206812652068127	
7	file:/Applications/mallet/sample-data/wiki_bios_lem/en/A._E._J._Collins.txt	8	0.2728613569321534	1	0.12684365781710916	23	0.12352507374631269	20	0.1224188790560472	9	0.0892330383480826	2	0.0471976401179941	13	0.028392330383480827	24	0.022861356932153392	10	0.022861356932153392	0	0.022861356932153392	5	0.017330383480825957	3	0.010693215339233038	17	0.009587020648967551	4	0.009587020648967551	18	0.008480825958702065	11	0.008480825958702065	26	0.007374631268436578	14	0.007374631268436578	22	0.006268436578171091	21	0.005162241887905605	28	0.004056047197640118	27	0.004056047197640118	15	0.004056047197640118	7	0.004056047197640118	25	0.0029498525073746317	12	0.0029498525073746317	6	0.0029498525073746317	29	0.0018436578171091445	19	0.0018436578171091445	16	0.0018436578171091445	
8	file:/Applications/mallet/sample-data/wiki_bios_lem/en/Aaron_Sorkin.txt	29	0.36950993989828945	10	0.12297734627831716	1	0.1077207582061951	21	0.09905224225612576	23	0.07478039759593157	25	0.04288025889967638	4	0.039412852519648635	2	0.027623670827554323	0	0.026930189551548776	17	0.02034211742949607	14	0.010633379565418401	9	0.006819232547387887	15	0.005779010633379566	18	0.005085529357374018	28	0.004392048081368469	13	0.0040453074433656954	16	0.0036985668053629217	11	0.0036985668053629217	27	0.003351826167360148	5	0.003351826167360148	24	0.0030050855293573737	22	0.0030050855293573737	26	0.002311604253351826	8	0.0019648636153490524	6	0.0016181229773462784	3	0.0016181229773462784	20	0.0012713823393435044	19	0.0012713823393435044	12	0.0012713823393435044	7	5.779010633379565E-4	
9	file:/Applications/mallet/sample-data/wiki_bios_lem/en/Abbas_Kiarostami.txt	29	0.3417989417989418	4	0.2633862433862434	0	0.09322751322751323	1	0.07354497354497354	23	0.059576719576719575	10	0.05005291005291005	14	0.03481481481481482	21	0.009735449735449736	20	0.008465608465608466	16	0.008465608465608466	25	0.006560846560846561	7	0.0059259259259259265	3	0.005608465608465609	28	0.004656084656084656	22	0.004338624338624339	12	0.004021164021164021	9	0.004021164021164021	17	0.0030687830687830685	6	0.0030687830687830685	8	0.0021164021164021165	24	0.001798941798941799	15	0.001798941798941799	11	0.001798941798941799	2	0.001798941798941799	13	0.0014814814814814816	27	0.0011640211640211642	18	0.0011640211640211642	5	0.0011640211640211642	19	8.465608465608467E-4	26	5.291005291005291E-4	
