#doc name topic proportion ...
0	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Aaron_Sorkin	22	0.3403193612774451	3	0.08283433133732536	14	0.061876247504990024	27	0.05888223552894212	0	0.05588822355289422	1	0.0499001996007984	25	0.046906187624750496	16	0.04091816367265469	18	0.03493013972055888	19	0.02594810379241517	8	0.02594810379241517	23	0.01996007984031936	12	0.016966067864271458	17	0.013972055888223554	15	0.013972055888223554	9	0.013972055888223554	6	0.010978043912175649	29	0.007984031936127746	28	0.007984031936127746	26	0.007984031936127746	21	0.007984031936127746	11	0.007984031936127746	10	0.007984031936127746	4	0.007984031936127746	24	0.00499001996007984	20	0.00499001996007984	13	0.00499001996007984	7	0.00499001996007984	5	0.00499001996007984	2	0.00499001996007984	
1	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Abbas_Kiarostami	22	0.32695761494252873	0	0.26445761494252873	25	0.10982399425287356	8	0.0688757183908046	23	0.058638649425287355	26	0.028196839080459772	18	0.025233477011494254	9	0.023886494252873564	17	0.012033045977011493	5	0.010416666666666666	10	0.007992097701149425	19	0.006914511494252874	11	0.005567528735632184	14	0.005028735632183908	12	0.005028735632183908	1	0.00475933908045977	29	0.004489942528735633	6	0.004489942528735633	16	0.004220545977011494	20	0.00341235632183908	24	0.0028735632183908046	21	0.0028735632183908046	28	0.0026041666666666665	27	0.0026041666666666665	7	0.0023347701149425285	4	0.0023347701149425285	3	0.002065373563218391	13	9.877873563218392E-4	15	4.489942528735632E-4	2	4.489942528735632E-4	
2	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/AC_DC	3	0.5773872914447994	25	0.13249911253106142	0	0.06460773872914448	19	0.06194533191338303	8	0.03851615193468228	18	0.024671636492722755	12	0.018015619453319136	26	0.010827121050763222	6	0.010028399006034788	15	0.008164714235001775	27	0.0063010294639687615	22	0.004969826056088037	23	0.0047035853745118926	1	0.004437344692935747	4	0.004171104011359603	29	0.0039048633297834572	2	0.0039048633297834572	21	0.0031061412850550228	14	0.0028399006034788782	16	0.0025736599219027332	9	0.001774937877174299	11	0.0015086971955981542	10	0.0015086971955981542	5	0.0015086971955981542	24	0.0012424565140220093	17	0.0012424565140220093	7	0.0012424565140220093	20	9.762158324458645E-4	13	9.762158324458645E-4	28	4.4373446929357475E-4	
3	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Adam_Gilchrist	12	0.41474147414741475	14	0.27942794279427946	6	0.0385038503850385	25	0.0352035203520352	0	0.022002200220022004	22	0.015401540154015403	26	0.012101210121012103	21	0.012101210121012103	13	0.012101210121012103	9	0.012101210121012103	29	0.008800880088008802	27	0.008800880088008802	24	0.008800880088008802	23	0.008800880088008802	20	0.008800880088008802	16	0.008800880088008802	15	0.008800880088008802	10	0.008800880088008802	8	0.008800880088008802	5	0.008800880088008802	2	0.008800880088008802	28	0.005500550055005501	19	0.005500550055005501	18	0.005500550055005501	17	0.005500550055005501	11	0.005500550055005501	7	0.005500550055005501	4	0.005500550055005501	3	0.005500550055005501	1	0.005500550055005501	
4	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Adolfo_Farsari	10	0.2628434886499403	0	0.22700119474313024	25	0.12377538829151731	23	0.12377538829151731	8	0.08721624850657109	18	0.027001194743130227	1	0.01983273596176822	3	0.018399044205495818	9	0.01624850657108722	26	0.014814814814814815	14	0.01051373954599761	11	0.009080047789725208	5	0.006212664277180406	4	0.006212664277180406	22	0.004778972520908005	21	0.004778972520908005	12	0.004778972520908005	20	0.004062126642771805	6	0.004062126642771805	2	0.004062126642771805	28	0.0033452807646356035	16	0.0033452807646356035	19	0.0026284348864994028	15	0.0026284348864994028	24	0.001911589008363202	17	0.001911589008363202	29	0.0011947431302270013	27	0.0011947431302270013	13	0.0011947431302270013	7	0.0011947431302270013	
5	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Adrian_Boult	5	0.2380952380952381	18	0.08020050125313283	0	0.06516290726817042	19	0.050125313283208024	8	0.050125313283208024	14	0.04260651629072682	26	0.03508771929824562	16	0.03508771929824562	29	0.027568922305764413	25	0.027568922305764413	20	0.027568922305764413	15	0.027568922305764413	13	0.027568922305764413	27	0.02005012531328321	24	0.02005012531328321	23	0.02005012531328321	22	0.02005012531328321	10	0.02005012531328321	9	0.02005012531328321	3	0.02005012531328321	28	0.012531328320802006	21	0.012531328320802006	17	0.012531328320802006	12	0.012531328320802006	11	0.012531328320802006	7	0.012531328320802006	6	0.012531328320802006	4	0.012531328320802006	2	0.012531328320802006	1	0.012531328320802006	
6	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Ahmôsis_Ier	7	0.40840247596470436	0	0.14091926774660873	25	0.11760832345581457	8	0.08758066640326616	9	0.07098643487422626	18	0.04332938232582642	2	0.03384696430923219	23	0.020808639536415117	21	0.014487027525352298	15	0.010931120769129462	14	0.0065850125115237725	29	0.005794811010140919	24	0.0038193072566837876	10	0.0038193072566837876	5	0.0038193072566837876	1	0.0038193072566837876	12	0.0034242065059923612	13	0.0030291057553009353	6	0.0030291057553009353	27	0.0018438035032266563	26	0.00144870275253523	22	0.00144870275253523	20	0.00144870275253523	17	0.00144870275253523	16	0.00144870275253523	11	0.00144870275253523	4	0.0010536020018438036	3	0.0010536020018438036	28	6.585012511523772E-4	19	6.585012511523772E-4	
7	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Alain_Prost	6	0.5486522024983563	25	0.1428336620644313	8	0.07774490466798159	12	0.04766600920447075	0	0.03731097961867193	18	0.026462853385930307	22	0.010683760683760684	19	0.009204470742932283	9	0.008711374095989481	4	0.008711374095989481	29	0.007725180802103879	20	0.007232084155161078	27	0.005752794214332675	23	0.005752794214332675	21	0.005752794214332675	15	0.005752794214332675	14	0.0052596975673898745	10	0.004766600920447074	7	0.003780407626561473	1	0.003780407626561473	28	0.003287310979618672	24	0.003287310979618672	3	0.003287310979618672	2	0.003287310979618672	26	0.0027942143326758714	17	0.0023011176857330707	11	0.0023011176857330707	5	0.0023011176857330707	16	0.0018080210387902698	13	0.0018080210387902698	
8	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Albert_Chandler	1	0.3185037627268703	14	0.1372288623284639	25	0.13590084108012393	8	0.11465250110668437	18	0.06684373616644533	0	0.0382912793271359	21	0.03231518370960602	16	0.029659141212926073	9	0.022355024347056218	6	0.01438689685701638	11	0.013058875608676405	3	0.013058875608676405	19	0.011730854360336433	26	0.009738822487826471	22	0.007746790615316511	27	0.005754758742806551	5	0.005090748118636565	17	0.003098716246126605	2	0.003098716246126605	13	0.0024347056219566183	29	0.0017706949977866315	20	0.0017706949977866315	15	0.0017706949977866315	12	0.0017706949977866315	10	0.0017706949977866315	7	0.0017706949977866315	28	0.0011066843736166445	24	0.0011066843736166445	23	0.0011066843736166445	4	0.0011066843736166445	
9	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/fr/lowernostop-stem/Albert_de_Saxe-Cobourg-Gotha	15	0.40592861464004837	8	0.10647307924984875	18	0.08287961282516636	25	0.05928614640048396	0	0.05565638233514822	23	0.035692679975801576	11	0.030248033877797946	9	0.026618269812462188	29	0.022988505747126436	4	0.022988505747126436	21	0.017543859649122806	12	0.01572897761645493	5	0.013914095583787055	16	0.010284331518451302	14	0.010284331518451302	17	0.008469449485783424	7	0.008469449485783424	6	0.008469449485783424	19	0.006654567453115548	13	0.006654567453115548	10	0.006654567453115548	1	0.006654567453115548	27	0.004839685420447671	22	0.004839685420447671	3	0.004839685420447671	2	0.004839685420447671	28	0.0030248033877797943	26	0.0030248033877797943	24	0.0030248033877797943	20	0.0030248033877797943	
