ARTICLE_NAME	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Art Houtteman	7.46607048785e-05		0.000268810495939	0.00019603478148	0.000105061642209	0.000883130771168	0.000237722326781	0.0111421363149	0.000181595818545	0.0579199489479	0.000392079632696	3.35850369934e-05	0.000480180205686	0.00186840673467	0.734139041283	0.00365115904689	0.188426446257
Karl Aloys zu Fürstenberg	0.000256784543425		0.00378668453679	0.0328174249785	0.000447352585874	0.000292352450101	0.000645871399436	0.000687507015431	0.000217528700745	0.00243347040394	0.0251448492835	0.00282941745856	0.279107308253	0.000644887232441	0.00208599434552	0.469588048083	0.179014518729
Hastings Ismay, 1st Baron Ismay	4.68677761385e-05		0.140346624586	0.000302048138665	0.000165389862135	0.000216290129725	0.0031124838469	0.000878961481025	0.000352647028925	0.0138759215732	0.138604288879	0.000657486589403	0.0241665724892	0.000108892680401	0.000243856753413	0.226425454498	0.450496213689
Radiohead	0.00580773182419		0.00640832194314	0.000306775158948	0.0198122589405	0.00135934165473	0.00654739804037	0.0248225784078	0.703768896401	0.00174682209675	0.0138816665262	4.44021447284e-05	9.81088800851e-05	0.0242377232813	0.000715640909943	0.000264445739213	0.190177888051
Kroger Babb	0.00161918337746		0.00492591313685	0.00484390797256	0.0356745239972	0.0361050315372	0.0687205765678	0.320422795104	0.000365271087983	0.088558938235	0.00129857777244	0.0042681680008	0.000755270486677	0.121875282933	0.0208396717997	8.02211732876e-05	0.289646666818
Mark Satin	0.000828581370318		0.0452538940891	0.000951584935736	0.281659160232	0.0130815784666	0.0865602001381	0.00470859306673	0.00200673481864	0.0219048872437	0.247722671234	0.00145082140306	0.00019979646256	0.0143286007307	0.000405503794529	6.91684863311e-05	0.278868223527
Edgar Towner	0.000867082728572		0.0621852656345	0.11574547817	0.000251909198726	0.000459647397789	0.00872553051823	0.00412607961467	0.000334538051311	0.127361468067	0.000809838946696	0.000324505837772	0.0047365749008	0.00644771433656	0.000598909344563	0.547783634731	0.119241822521
Thomas Playford IV	0.00364452204143		0.0263710653648	0.0113549940432	0.0221663249141	0.0149365277979	0.000925670929327	0.00167839154492	0.000228877799669	0.0925799100214	0.407756077266	0.00419426978602	0.00111602223557	0.0655310865431	0.000129983393802	0.0157476081337	0.331638668185
Ian Meckiff	1.97739974938e-05		0.000186222246403	8.72033900756e-05	0.00187785122175	0.0764530979189	0.000633741461966	0.0110200065681	0.000779955340294	0.0986576410852	0.0140999040178	4.85671836258e-05	0.00595528316533	3.70146618357e-05	0.479982343037	0.000284869900706	0.309876524803
Charlie Macartney	0.00365505796634		0.000162477772005	0.0107584842458	0.00212539137216	0.000278181504824	0.00933756567065	0.00119333382574	0.00288561202533	0.153723756583	0.00363578666398	0.000332638162068	0.000210262285134	0.000155847427925	0.5685509403	0.0207865163585	0.222208147837
Roderic Dallas	0.00131522544199		0.0108520732037	0.0120077239594	0.0005251839133	0.00164162567126	0.008863930401	0.00105256137237	0.00967756248652	0.063614243699	0.000270056836366	0.000104928831856	0.000331121236723	0.116720237144	0.0679705440878	0.400868578695	0.30418440302
Jerry Pentland	0.000497080567621		0.0149772690745	0.0772194561327	0.000116809608448	0.000321529282964	0.000807078679799	0.000968096072976	0.0108291667036	0.142831749576	0.00112843650749	0.00022997059274	0.00295811926721	0.11894046827	0.0423500937197	0.436014391046	0.149810284897
Olivia Shakespear	0.0150920418423		0.000497077413082	5.81259837729e-05	0.0389125137117	0.000127067735512	0.186126643558	0.000339455075542	0.00017802727855	0.31892741293	0.000592036968073	0.00016349674734	0.0427152881489	0.000150851956951	0.00089233781859	0.000372991858885	0.394854630973
Frank Berryman	0.00327295193526		0.0619922842796	0.000647866286308	0.000139780480495	0.000563177638132	0.000274841487406	0.00233307039213	0.000502974858353	0.0637222860175	0.0362571409448	0.000112085112382	0.00115951945391	0.00259968479844	0.00347093000274	0.498094493924	0.324856912389
Sid Barnes	0.000762439442881		0.000297194903207	0.00663211934	0.000158350178134	0.036236026347	0.023864202436	0.000912691504644	0.0139841826487	0.147701299671	0.0105871769481	6.90104780321e-05	0.000223627191801	0.000687970570317	0.347912694149	0.00149146053911	0.408479553652
Sandra Morgan	0.000588066637447		0.0724748734749	0.0011749662618	0.000540478007144	0.000337363224953	0.000388957356663	0.0191970558216	0.000765326810097	0.0985345944251	0.0027844802701	4.84891614303e-05	0.00071614126793	0.00155404629887	0.683052434717	0.000537319009571	0.117305407256
Arthur Morris	2.52321197695e-05		0.000312370785258	5.01174990701e-05	0.00151961295509	9.3441513723e-05	0.000774694415261	0.00103553007907	0.00250376296404	0.104389828105	0.0195207389947	3.4792406443e-05	0.000865111472764	0.000522891186734	0.563136891483	0.00482790576091	0.300387078259
Hippocrates	0.000499166718198		0.0129550141705	9.43971337751e-05	0.182866455163	0.00668873818782	0.0246821122175	0.000464809889868	0.000569506962774	0.0518578739996	0.00189152153147	0.0151041466323	0.00112991372627	0.295191322066	0.000185425593768	0.000155381407423	0.405664214599
Tom Driberg	0.000720340139661		0.0120012228099	0.00776044889218	0.00762550441438	0.0893929598754	0.138229715454	0.0177998188363	0.00115956224776	0.100456519305	0.262972910448	0.0142003516259	0.00922783442869	0.000372294506553	0.00182169180728	0.0013651410522	0.334893684157
Brunette Coleman	0.00114336630214		0.00079000929766	0.00514699418383	0.0857985332965	0.0294626625681	0.381080393612	0.0172138770144	0.00047269339741	0.077046851922	0.000587211737219	0.000847342023765	0.00107212467303	0.000300006420747	0.00704101898466	0.00531529135524	0.386681623212
Martha Layne Collins	0.000108603425989		0.119954630018	0.00010439345883	0.00025716594781	0.0519848808471	0.000199516089824	0.0284231648081	0.000105496306144	0.0457363760667	0.585662517911	8.87471681012e-05	0.0124306658424	0.0273831305703	0.00239964200926	0.000305300917813	0.124855768613
Ray Lindwall with the Australian cricket team in England in 1948	0.00201158739705		8.89040478807e-05	0.0067963424665	9.87785850182e-05	0.00840801841122	0.000243538001868	0.00304305464783	0.000347212268056	0.0809261530626	0.00245129454637	2.44694504996e-05	0.000132516878917	0.000136302731108	0.482699853697	0.00896475009445	0.403627223714
The Orb	0.0446680868702		0.000368163189205	0.00230574652497	0.0219763095603	0.000550541652906	0.0327305075774	0.0109971693482	0.576441571757	0.0023062295704	0.000265859544816	0.000762958471508	0.000463144081015	0.0590634344737	0.000263949198414	2.08851700295e-05	0.24681544301
The Supremes	8.68560851597e-05		0.00354675378839	7.17920146791e-05	0.000435025161554	0.00363437799486	0.000585633065288	0.105370015544	0.525864771625	0.0500132774355	0.00297000602064	4.63959096271e-05	0.00509332717273	0.000731386088423	0.0038795468451	0.000118172489317	0.297552662759
Keith Johnson (cricket administrator)	0.000180283271083		0.00496903114519	0.0135854122997	0.000849699278468	0.112794873144	0.00412813850184	0.00693344201715	0.0348052472971	0.0711027066437	0.0784690096721	0.000146193132278	0.011704626041	0.000459485489793	0.181114950208	0.0447576502126	0.433999251646
Moe Berg	0.000226179173147		0.107652333345	0.000583464425024	0.000406274316661	0.0255937513609	0.00319985041944	0.0461222013451	0.0133013836598	0.117473587251	0.00420173650175	0.000117436631279	0.000401011094645	0.000345551263121	0.357999245361	0.0407305128189	0.281645481034
Daniel Lambert	0.0408615248124		0.000326037467373	0.0295020267753	0.000119661863495	0.0288872631071	0.014788371765	0.00446116628264	0.000545433325728	0.25888999988	0.00162909372835	0.000384002534397	0.00504550074818	0.0410780319127	0.0179791794004	6.18352861249e-05	0.55544087111
Thurman Tucker	0.000332911766888		0.000837165900178	6.22051599005e-05	0.000409354026597	0.000255347588432	0.000392981043563	0.00807563040177	0.000509687222233	0.0400238273338	0.00276923119972	8.17059252024e-05	0.000636673390285	0.000470062923367	0.852531001133	0.0147557639274	0.0778564510572
Cynna Kydd	0.000293053289569		0.0180943313465	0.000146961498468	0.000982720131771	0.000293928600737	0.000461185618993	0.0056565481371	0.0012784996744	0.0642530989829	0.0241747649589	9.49745237274e-05	0.000514344507295	0.000828701619042	0.670611514538	0.000218853434464	0.212096519138
Uriel Sebree	0.00472114195855		0.0180553782393	0.299639061881	0.0144321888162	0.109862988104	0.000945280127114	0.00639439926739	0.00747108885023	0.0192199399774	0.0609589611388	3.45504721182e-05	0.000673238498215	0.00469242105748	0.000725550640921	0.273486058655	0.178687752315
Ion Heliade Rădulescu	0.0216323862393		0.039059609481	0.000105784560675	0.127015336035	0.000329309665391	0.276840659559	0.00218841637182	0.00252008014709	0.00240211480834	0.219441135822	0.00273831051392	0.0240725224812	0.000264550161863	7.74387978411e-05	0.000481951213548	0.280830394143
Bruce Kingsbury	0.000467724804646		0.013505530786	0.0609969820171	0.000635505750675	0.0022767164186	0.00218312404718	0.00526595051581	0.00322192824474	0.157761871338	0.00671070224981	0.000174636866349	0.00103391149073	0.00968484636572	0.0261441843116	0.510537625288	0.199398759505
Manuel I Komnenos	0.00577868988921		0.00037379995162	0.0392526084171	0.00987245755755	0.000109911129941	0.00154197029195	0.00241716348827	0.000193324200801	0.00128887177527	0.0238883363417	0.0223750770357	0.500464364997	0.00130539079385	0.00798206658905	0.0172006070145	0.365955360527
James Rowland (RAAF officer)	0.000343285182351		0.147327385819	0.000479923113115	0.00544040329471	0.0377406334311	0.000293284728791	0.00100796432716	0.000277364514819	0.0181539727364	0.109983372345	0.00220157711671	0.0264737602654	0.0809455816849	0.00180309273194	0.336316838888	0.23121155982
Émile Lemoine	0.00675872256684		0.206780013117	0.00175802929893	0.103609142619	0.000120399998088	0.0114542156257	0.00127699378751	0.0121246512433	0.00616878724452	0.0156796499674	0.000636565317808	0.00162975019894	0.00843723360335	0.00153371215599	0.00591692855119	0.616115204704
Oswald Watt	0.00334251023565		0.114367243664	0.0452656381744	0.000908688284898	0.00139822545119	0.00378274298449	0.00157766952056	0.000417808903703	0.139371603998	0.0244447647088	0.000246411229456	0.00198079470686	0.0518736238567	0.00190541766866	0.377862948983	0.231253907629
Happy Chandler	0.00167828689216		0.0176962597624	0.000200347426047	0.000554259149697	0.0455863424767	0.00127783945897	0.00239253058331	0.000107202875616	0.0575584565418	0.529090384721	0.000276049889321	0.0146413464274	0.00156393228545	0.0856044573497	0.00813768108513	0.233634623075
Nikita Filatov	0.000166805349981		0.00362693096536	0.00351277664692	0.0188995403761	0.0110011016348	0.000770440025711	0.000481856426976	0.000334541319437	0.00152643893201	0.00943574160867	0.000450234949657	0.000802893948653	0.00044602606172	0.781679164534	0.000931626534342	0.165933880686
Hermann Detzner	0.000216477613589		0.0248803864167	0.299415190955	0.0227403437082	0.0321377209206	0.0758548618077	0.00496504047255	0.00183869929654	0.00229290770508	0.00831773273165	2.92093538368e-05	0.027929780607	0.0114615747601	0.000585835098875	0.0976701615118	0.389664077041
Sam Loxton with the Australian cricket team in England in 1948	0.000384250203978		0.000339481213991	0.00147586593583	0.000543932807138	0.000469550245094	0.000122761381276	0.0263073067368	0.00150501490615	0.0763760742799	0.00467888485815	5.77621426687e-05	0.00346668918293	0.000197732859717	0.593596102227	0.0213250207779	0.269153570241
Albertus Soegijapranata	0.00559868054608		0.134543140822	0.0331885143788	0.00237170385224	0.00614886652016	0.0160892725996	0.00356216330161	0.00346954039411	0.0982409249504	0.228130010394	0.199990703991	0.0199824865558	0.000487041094724	0.000420367634815	0.0337291655998	0.214047417365
Kevin O'Halloran	0.000333620904834		0.00931019555412	0.0526398604278	0.00297808301723	0.00267037296143	0.000498478807874	0.00191182975252	0.000699549082642	0.129559747392	0.0262440671557	0.000221729398347	0.000694857955838	0.000559004598159	0.633640749318	0.00527821022153	0.132759643452
Sex Pistols	0.00626590514759		0.00468902016347	0.000401817500132	0.0410498187888	0.0429296119628	0.00119142866413	0.0423255587315	0.342638678598	0.0200848433925	0.0456181231803	2.75153770924e-05	0.000702758996317	0.0162027688891	0.000501391161999	0.000191047448901	0.435179711997
John Day (printer)	0.00444051332301		0.0102859643187	0.00102806270911	0.000785975769499	0.0344319540683	0.304427330365	0.00711604264092	0.0115902954577	0.00701765673456	0.0179086161366	0.0698234480932	0.0876187989356	0.171245262147	0.0117160094864	0.000335295189269	0.260228774626
Abdul Karim (the Munshi)	0.00422773542269		0.00763565543279	0.0331146490033	0.000735630126317	0.0560520417244	0.0332334663028	0.000522961035296	0.000116748303459	0.133975084166	0.0299242463768	0.000630622368486	0.103318467121	0.00296005032663	0.000536908706579	0.0244561923552	0.568559541228
Masako Katsura	0.0341193361912		0.00410739167058	0.00144214335273	0.00192012537925	0.000918510338177	0.0045281692807	0.054138830469	0.000494345827054	0.142138520936	0.000416902918926	0.000110086271448	0.000478746459177	0.000636516761039	0.529655923534	0.00674458077215	0.218149869838
James Garrard	0.000943874096873		0.00203636913733	0.051321642195	0.000570192081279	0.0368582678384	0.000717201969931	0.000281047686093	0.000970175822524	0.0528042690953	0.54700770649	0.037693670244	0.033211044089	0.000993954276943	0.000244049744138	0.014509940745	0.219836594488
Learned Hand	0.000353908725372		0.0223260291414	0.00153171942571	0.148740674234	0.104760070876	0.0563632722893	0.000525054237402	0.000150341332961	0.0519188921151	0.258052679532	0.000992538747625	0.00975814549886	0.000137938677174	0.000609594854451	7.1530220902e-05	0.343707610092
Alexander Cameron Rutherford	0.000432822725307		0.0860650217457	0.0232038567556	0.000222904667682	0.000592164197963	0.00175769004321	0.00194505037957	0.000188015985276	0.106993065314	0.431989858957	0.00386779163506	0.0350129351338	0.0482423426933	0.00128494019376	0.000163160925693	0.258038378647
Kevin Pietersen	4.05250714548e-05		0.000209999015408	0.000280432047147	0.000229242571033	0.00792164568314	0.00360949965317	0.0144977048093	0.00491487853389	0.034683582743	0.0151668412145	8.46946437434e-05	9.09633536041e-05	0.000477850726262	0.636849476865	0.000212755014589	0.280729908055
Sudirman	0.00060564930779		0.0822218523981	0.0178461434903	0.00286717355368	0.00803101280252	0.000123165330051	0.0142453096609	0.000542176224292	0.0780935391075	0.259421616952	0.0144432655973	0.0349271764233	0.00278498498766	0.00216614702009	0.258427062816	0.223253724328
Angus Lewis Macdonald	0.00183297850669		0.0518497100001	0.0133172193663	0.0188525505755	0.00119312605545	0.00339981304574	0.00503842459885	0.000828346844382	0.0474290481631	0.448354279735	5.06421741971e-05	0.0180607964614	0.0286842519768	0.00302652404175	0.0523655389287	0.305716749526
Nikita Zotov	0.00360014733315		0.122637167601	0.0291277050774	0.00116170246145	0.000901778681189	0.0471061162912	0.0012276409448	0.00115767820603	0.117154136614	0.0117227783499	0.0537017368125	0.241341844387	0.000237698728911	0.0143449419094	0.00679582836231	0.347781098239
Elias Ashmole	0.0507704134908		0.0493535120746	0.00123188756863	0.0194262917994	0.000627072389272	0.142730093204	0.000679242754767	0.000581900101651	0.0955963459558	0.0831604225953	0.00513725506818	0.135211563304	0.0355679562631	0.000444828336673	0.0365661676383	0.342915047455
Coenwulf of Mercia	0.0146770507987		0.000379771650529	0.000105409571598	0.000241926247656	0.00016122251528	0.000661460876149	0.00169291693345	0.000106872485319	0.00584350493197	0.00462528726289	0.0977483294826	0.467259811633	0.00137147114601	0.000273191673892	4.12399218756e-05	0.404810532869
William Garrow	0.00036738961464		0.0570513238068	0.000605458661983	0.00573850142853	0.2859410463	0.0370630265648	0.0130647925596	0.000292388137901	0.109909045887	0.153363230024	0.0018162860486	0.0193217756779	0.00225679202509	0.000850468000422	0.000235669866993	0.312122805395
James Tod	0.00287961607448		0.087352920819	0.0385570332061	0.129931694823	0.00181418381446	0.116981409264	0.00148130090145	0.000183999265213	0.00165951089722	0.0834687841654	0.00348648301167	0.100600009869	0.000819290108586	0.000212144436495	0.0281314677458	0.402440151598
