ARTICLE_NAME	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Mustafa Kemal Atatürk	0.0130839410533		0.0635123716795	9.28909051386e-05	0.0735922211209	0.000112323731962	0.00536667418983	0.00325957077877	0.000449025816166	0.065949280722	0.318957245045	0.000151934234598	0.174402403336	0.000271647121095	0.00958921269929	0.0291065042023	0.242102753364
Abraham Senior	0.0217116445839		0.00273371428507	0.00904926940698	0.00205293190643	0.00639909635888	0.000263995780676	0.0415803701234	0.00669691920922	0.00455365995896	0.0868168039771	0.103664411771	0.129308454209	0.000151829483159	0.00076844187939	0.000118307996572	0.58413014907
Bedřich Smetana	0.0200630804817		0.0368566334926	0.00281116918886	0.0135291871189	3.54919402859e-05	0.0428961630633	0.0276869121182	0.259019717062	0.158226612259	0.0827459846337	0.00036637815203	0.0175287303728	5.41061660152e-05	0.00847776528822	0.00094286846484	0.328759200198
Jorge Bonsor	0.161566673004		0.0531736567922	0.104815547873	0.0478463563966	0.000838803910906	0.0100016205156	0.000709463707632	0.000207065665811	0.0774431977971	0.0312632730923	0.0111470975326	0.0268550843126	0.0243467312361	0.00218311990378	0.000300419015863	0.447301889244
Eva Perón	0.0217722858704		0.00161871437962	0.000171021318888	0.0247674592658	0.0302316274563	0.021570116823	0.0739708377039	0.0103766912179	0.206789604305	0.172781592186	0.00786553602576	0.00115786614273	0.00199775531744	0.000979942775622	0.0169071181989	0.407041831013
Claudio de Lorena	0.532739812345		0.00275810437551	0.0307343748225	0.0497619931372	5.2472897505e-05	0.0364349601456	0.0166985049341	0.00542166276249	0.0494080414324	9.68787488892e-05	0.0146176320831	0.0214110278017	0.0121734519118	0.00671028827076	0.000643660008404	0.220337134323
Cosmo Gordon Lang	0.00826746415487		0.0771668045352	8.80690880957e-05	0.0152610979599	0.0009081781576	0.0333619682364	0.0705318049686	0.000308862112618	0.071983517827	0.124711798646	0.186964866095	0.053964111853	6.89557442196e-05	0.00544119025304	0.0105879964486	0.34038331392
Sigmund Freud	0.00803824236764		0.0459633644178	7.18999287259e-05	0.463419412985	0.0208640177079	0.0736706574638	0.028109428704	3.88455256576e-05	0.104323478801	0.0200858684838	0.00010500556073	0.000849204952396	0.0349709772686	0.000537633368309	0.000464964937	0.198486997528
Frédéric Chopin	0.0273140535436		0.00958371345519	0.0109829737025	0.0126458553252	0.000105052587154	0.0617965459417	0.0188776174088	0.287000340807	0.178935490558	0.0212622630399	0.000394712609625	0.0249251749696	0.00163747004075	0.000218827490772	6.7657188742e-05	0.344252251332
Joseph Francis Shea	0.000341568275198		0.116250474472	0.0120020509009	0.00826060515815	0.035886952278	0.00138406724939	0.13010794177	0.000369876182689	0.076395446313	0.0323868781776	0.00077253696176	0.000248017462005	0.227318680258	0.00294679066234	0.0363866020879	0.318941511791
