ARTICLE_NAME	Art	Business_and_economics	Exploration	Law_and_crime	Life	Literature	Music	Politics	Popular_culture	Science_and_technology	Sports	TV_and_film	War_and_military
Angie Dickinson	0.01554001554	0.00582750582751	0.003367003367	0.04921004921	0.137788137788	0.025382025382	0.023828023828	0.0117845117845	0.0608650608651	0.00919450919451	0.0515410515411	0.423724423724	0.00556850556851
Anjelica Huston	0.0103785103785	0.00641025641026	0.010989010989	0.0347985347985	0.204517704518	0.0396825396825	0.0289987789988	0.0228937728938	0.0247252747253	0.00976800976801	0.0906593406593	0.320207570208	0.0235042735043
Ann-Margret	0.015873015873	0.0100069013112	0.00931677018634	0.0189786059351	0.121463077985	0.0386473429952	0.127329192547	0.0207039337474	0.0320910973085	0.0141476880607	0.0848861283644	0.332988267771	0.0200138026225
Ann Bannon	0.0102572918457	0.0219471663515	0.00280786201364	0.0165606555498	0.203885164174	0.23133344794	0.0209730101427	0.00601684717208	0.100051572976	0.0213741332875	0.0144977365194	0.0711707065498	0.00538651080167
Ann Sheridan	0.0382819794584	0.0280112044818	0.0116713352007	0.0266106442577	0.125116713352	0.0415499533147	0.0452847805789	0.0102707749767	0.031746031746	0.0336134453782	0.114379084967	0.28664799253	0.0102707749767
Anna Freud	0.0216802168022	0.0147115756872	0.00890437475803	0.0153568202349	0.284939992257	0.0681378242354	0.0134210865918	0.0354884501226	0.0156149180539	0.0436185314234	0.0326493741128	0.0179377984256	0.0251645373597
Anna Karina	0.0249813571961	0.0089485458613	0.0197613721104	0.00708426547353	0.116703952274	0.0495898583147	0.196495152871	0.0119313944817	0.0178970917226	0.0268456375839	0.0723340790455	0.288963460104	0.017524235645
Anna Kavan	0.026686074721	0.00679281901989	0.0555555555556	0.0269286754003	0.166666666667	0.221251819505	0.0274138767589	0.0114022319262	0.0126152353227	0.0334788937409	0.0548277535177	0.0228044638525	0.00921882581271
Anna Laetitia Barbauld	0.0116292458261	0.0252158894646	0.00466321243523	0.0177317213587	0.168393782383	0.255152561888	0.00604490500864	0.0491652274036	0.014910765688	0.0165227403569	0.0194012665515	0.0264248704663	0.0166954519286
Anna Magnani	0.0132224354873	0.00746427809768	0.0117295798678	0.00767754318618	0.193857965451	0.0398805715504	0.192151844743	0.00383877159309	0.02281936447	0.0196203881425	0.0477713798251	0.280230326296	0.0113030496908
Anna Sui	0.107462686567	0.170149253731	0.0258706467662	0.00829187396352	0.125373134328	0.0291873963516	0.0394693200663	0.0175787728027	0.161525704809	0.0265339966833	0.069320066335	0.040464344942	0.01592039801
Anna Wintour	0.0272387523358	0.0571366968521	0.00603708495041	0.0282449331608	0.142446456806	0.124910162426	0.0311916055771	0.0117866896651	0.199942503953	0.00998993819175	0.0278855828662	0.103133534569	0.0202673566192
AnnaSophia Robb	0.0374677002584	0.0146425495263	0.0099052540913	0.0103359173127	0.0925925925926	0.0331610680448	0.110249784668	0.0103359173127	0.0766580534022	0.0176571920758	0.100775193798	0.34496124031	0.015503875969
Anne-Louis Girodet de Roussy-Trioson	0.244069912609	0.0134207240949	0.00998751560549	0.0065543071161	0.100811485643	0.169787765293	0.0589887640449	0.0308988764045	0.0127965043695	0.0152933832709	0.0496254681648	0.0358926342072	0.0234082397004
Anne Baxter	0.0557275541796	0.00756793945648	0.00859993120055	0.00687994496044	0.260749914001	0.0361197110423	0.0264877880977	0.00859993120055	0.0416236670107	0.0168558651531	0.0632954936361	0.299621603027	0.0103199174407
Anneke van Giersbergen	0.0113378684807	0.0119047619048	0.00907029478458	0.0272108843537	0.062358276644	0.0255102040816	0.540816326531	0.0102040816327	0.015306122449	0.0294784580499	0.0515873015873	0.0685941043084	0.0102040816327
Annibale Carracci	0.470958042914	0.0168101681017	0.0107967746344	0.00519338526719	0.0677873445401	0.042913762471	0.0158534918683	0.0046467131338	0.00915675823425	0.0142134754681	0.0371737050704	0.0211835451688	0.0210468771354
Annie Proulx	0.0140088274803	0.00940318556899	0.00729226635962	0.0130493187488	0.101899827288	0.207637689503	0.055843408175	0.0111303012857	0.0308961811552	0.0268662444828	0.0475916330839	0.148723853387	0.00767606985224
Anselm Kiefer	0.278499278499	0.0212842712843	0.0137085137085	0.0140692640693	0.0505050505051	0.12987012987	0.0382395382395	0.00829725829726	0.00865800865801	0.0577200577201	0.044733044733	0.0284992784993	0.044733044733
Ante Pavelić	0.00520833333333	0.0201388888889	0.0222222222222	0.116579861111	0.0526041666667	0.0174479166667	0.01015625	0.314670138889	0.00286458333333	0.00850694444444	0.0202256944444	0.00850694444444	0.173263888889
Anthony de la Roché	0.014598540146	0.01500405515	0.535279805353	0.0117599351176	0.0612327656123	0.0263584752636	0.029197080292	0.00648824006488	0.01500405515	0.0563665855637	0.0608272506083	0.0190592051906	0.00973236009732
Anthony Jenkinson	0.00954653937947	0.0172368072129	0.406788650225	0.0193582604084	0.0973216653408	0.0490586051445	0.0257226199947	0.0249270750464	0.0127287191726	0.0140546274198	0.0527711482365	0.0180323521612	0.0495889684434
Anthony Quinn	0.0469405787497	0.0152418820411	0.0354539430086	0.0171195051911	0.218687872763	0.0187762314999	0.0138060525734	0.0145791915176	0.00971946101171	0.00474928208527	0.040976364038	0.290589794566	0.0189971283411
Anthony Swofford	0.0145784081954	0.0149724192277	0.037037037037	0.0378250591017	0.202915681639	0.178092986604	0.0311268715524	0.0149724192277	0.0449172576832	0.0189125295508	0.0760441292356	0.0606776989756	0.10401891253
Antoine de Saint-Exupéry	0.0193355119826	0.0187908496732	0.173202614379	0.0386710239651	0.115196078431	0.0686274509804	0.0383986928105	0.00653594771242	0.056917211329	0.0438453159041	0.199074074074	0.0174291938998	0.0838779956427
Antoine Griezmann	0.00816070307596	0.0175768989328	0.0103578154426	0.010985561833	0.0395480225989	0.0156936597615	0.0266792215945	0.0144381669805	0.0147520401758	0.0188323917137	0.647206528562	0.0178907721281	0.0097300690521
Antoine Laurent Apollinaire Fée	0.0181069958848	0.0127572016461	0.0172839506173	0.0115226337449	0.104938271605	0.0781893004115	0.120576131687	0.00864197530864	0.0106995884774	0.379012345679	0.056378600823	0.0172839506173	0.0222222222222
Anton Praetorius	0.00780972665957	0.00603478878239	0.0315938942137	0.106851260206	0.0912318068868	0.198438054668	0.0315938942137	0.0234291799787	0.00851970181044	0.0276890308839	0.0518281860135	0.0202342917998	0.00887468938587
Anton Reisenegger	0.00763888888889	0.0527777777778	0.0166666666667	0.00798611111111	0.0427083333333	0.015625	0.370833333333	0.0229166666667	0.0225694444444	0.0302083333333	0.0520833333333	0.0253472222222	0.0152777777778
Anton Tomaž Linhart	0.0129928315412	0.0385304659498	0.0286738351254	0.00851254480287	0.139336917563	0.20564516129	0.0403225806452	0.0801971326165	0.0170250896057	0.0241935483871	0.0533154121864	0.0412186379928	0.0286738351254
Anton Wilhelm Amo	0.013468013468	0.0239898989899	0.0744949494949	0.030303030303	0.143097643098	0.0340909090909	0.0332491582492	0.0223063973064	0.0197811447811	0.0248316498316	0.0690235690236	0.0248316498316	0.0172558922559
Antonella Ruggiero	0.0132850241546	0.00905797101449	0.0193236714976	0.0048309178744	0.0410628019324	0.0386473429952	0.471618357488	0.00996376811594	0.0132850241546	0.0235507246377	0.0655193236715	0.030193236715	0.00845410628019
Antoni Gaudí	0.381781113891	0.0642201834862	0.0306366416458	0.00728384765082	0.0615883606709	0.0254471318692	0.0114354554722	0.00930404967102	0.000926698174405	0.0685571309425	0.0270781206561	0.00561579093689	0.00609767398758
Antoni Grabowski	0.015531660693	0.0540621266428	0.0194145758662	0.00866188769415	0.186379928315	0.238052568698	0.0331541218638	0.00925925925926	0.0104540023895	0.0743727598566	0.0477897252091	0.0250896057348	0.0119474313023
Antonio Acevedo Hernández	0.0253164556962	0.0286919831224	0.0149085794655	0.0205344585091	0.10970464135	0.239662447257	0.0886075949367	0.0382559774965	0.00928270042194	0.0163150492264	0.0517580872011	0.0362869198312	0.0182841068917
Antonio Aguilar	0.0148975791434	0.0167597765363	0.0153114007863	0.0109662735361	0.190771777364	0.0120008276433	0.184150631078	0.00724187875026	0.0428305400372	0.0105524518932	0.0405545210014	0.124146492862	0.008069522036
Antonio Alatorre	0.00879043600563	0.0116033755274	0.0295358649789	0.00597749648383	0.142405063291	0.427918424754	0.0295358649789	0.0133614627286	0.0175808720113	0.0344585091421	0.0474683544304	0.0133614627286	0.0070323488045
Antonio Canova	0.287513201722	0.0342296964281	0.0138651934899	0.00806997589839	0.085411758334	0.0722506567011	0.0144068026106	0.0145151244347	0.00341213746039	0.0143526416985	0.0150838140114	0.00928859641996	0.014785928995
Antonio de Nebrija	0.018024691358	0.0158024691358	0.0224691358025	0.00641975308642	0.127407407407	0.178024691358	0.0281481481481	0.0083950617284	0.00543209876543	0.0266666666667	0.0602469135802	0.0143209876543	0.018024691358
Antonio Domingo Bussi	0.0271236699808	0.0595674167103	0.0122972265829	0.203732775161	0.0362811791383	0.0106401534973	0.00688993546136	0.283708355137	0.00645386359672	0.0132565846852	0.0320948892377	0.00532007674865	0.0936682365254
Antonio Inoki	0.046602894285	0.018886436105	0.00981113563895	0.0235467255335	0.13097866078	0.0156978170223	0.0385087073829	0.0262447878342	0.00760363012019	0.0115280843758	0.505273485406	0.028452293353	0.0129997547216
Antonio López-Istúriz White	0.00634920634921	0.0446886446886	0.0190476190476	0.0288156288156	0.0945054945055	0.0290598290598	0.018315018315	0.308669108669	0.0153846153846	0.0253968253968	0.0483516483516	0.0139194139194	0.0166056166056
Antonio López García	0.494252873563	0.011767925561	0.00656814449918	0.00547345374932	0.132731253421	0.015873015873	0.0235358511221	0.0103995621237	0.00656814449918	0.0213464696223	0.0446086480569	0.0569239189929	0.00547345374932
Antonio Luna	0.018315018315	0.013024013024	0.017094017094	0.0744810744811	0.181929181929	0.048026048026	0.028083028083	0.0651200651201	0.00936100936101	0.046398046398	0.0610500610501	0.017501017501	0.209198209198
Antonio Nariño	0.00512898639041	0.0187893560837	0.0389498273411	0.0506804793825	0.0841458460288	0.057332927077	0.00741417834654	0.167986999797	0.00370708917327	0.00467194799919	0.0227503554743	0.00853138330286	0.168291692058
Antonio Ortiz Mayans	0.0134192163178	0.0187869028449	0.0118089103596	0.0104669887279	0.0802469135802	0.265163714439	0.0721953837896	0.0346215780998	0.00590445517982	0.015834675255	0.0539452495974	0.0230810520666	0.0354267310789
Antonio Pigliaru	0.016576016576	0.026159026159	0.015022015022	0.029526029526	0.165242165242	0.0898730898731	0.134421134421	0.0556850556851	0.01554001554	0.039368039368	0.0505050505051	0.019425019425	0.010101010101
Antonio Puerta	0.0437091503268	0.0181781045752	0.0093954248366	0.0390114379085	0.160743464052	0.0179738562092	0.0194035947712	0.00980392156863	0.0216503267974	0.0326797385621	0.430964052288	0.0206290849673	0.0198120915033
Antonio Ricardos	0.0425444031392	0.0128046261875	0.061131763734	0.0140437835605	0.0747624948368	0.0346964064436	0.0351094589013	0.0413052457662	0.00826104915324	0.0264353572904	0.118133002891	0.0227178851714	0.290788930194
Antonio Rodríguez de Hita	0.0340136054422	0.0140589569161	0.0136054421769	0.0149659863946	0.0730158730159	0.125623582766	0.291609977324	0.021768707483	0.0145124716553	0.0213151927438	0.0571428571429	0.0390022675737	0.0172335600907
Antonio Rodríguez Salvador	0.0215952629746	0.0292580982236	0.0296064089168	0.0198537095089	0.0923023336816	0.33298502264	0.0316962730756	0.0118425635667	0.0191570881226	0.0191570881226	0.0964820619993	0.0358760013932	0.0153256704981
Antonio Ruiz de Montoya	0.0228640192539	0.0140393100682	0.13437625351	0.00922583233053	0.0677898114721	0.0934616927397	0.0429201764942	0.0192539109507	0.012434817489	0.0244685118331	0.0425190533494	0.0361010830325	0.0188527878059
António Botto	0.0138630250362	0.0171735981792	0.0401406993586	0.027519139251	0.172563625078	0.355058969584	0.0277260500724	0.0144837575005	0.0357955721084	0.0256569418581	0.0343471963584	0.0335195530726	0.0347610180012
António de Spínola	0.0110229276896	0.0114638447972	0.0418871252205	0.0110229276896	0.042328042328	0.0326278659612	0.0282186948854	0.312169312169	0.00837742504409	0.0163139329806	0.0639329805996	0.0255731922399	0.19708994709
António Variações	0.0334316617502	0.013438216978	0.0324483775811	0.0406424123238	0.107177974435	0.0488364470665	0.311373320223	0.0137659783677	0.0645689937725	0.0199934447722	0.0488364470665	0.0399868895444	0.0160603080957
Anwar Ibrahim	0.00538548752834	0.0867346938776	0.0119992441421	0.184523809524	0.0639644746788	0.0309901738473	0.01029856387	0.305083144369	0.0553665910809	0.0119992441421	0.0698223733938	0.00907029478458	0.0164399092971
Apa Sherpa	0.014598540146	0.0279805352798	0.145579886456	0.0121654501217	0.118815896188	0.0202757502028	0.0389294403893	0.0129764801298	0.0206812652068	0.306569343066	0.170316301703	0.0206812652068	0.014598540146
Apache Kid	0.00603566529492	0.0101508916324	0.137174211248	0.250480109739	0.145404663923	0.0145404663923	0.0205761316872	0.00548696844993	0.0161865569273	0.0112482853224	0.0814814814815	0.0159122085048	0.137448559671
Apl.de.ap	0.0082671957672	0.0472883597884	0.0125661375661	0.00661375661376	0.188492063492	0.021164021164	0.352513227513	0.0162037037037	0.0803571428571	0.0221560846561	0.0539021164021	0.0277777777778	0.0122354497354
Aqua Teen Hunger Force	0.0245156188217	0.013839462238	0.0266903914591	0.0302491103203	0.258402530645	0.0146302886516	0.0559509687624	0.00514037168841	0.054764729142	0.0644523527086	0.0885725583234	0.155397390273	0.011862396204
Aramis Ramírez	0.0056657223796	0.0107019200504	0.00881334592383	0.00881334592383	0.0242367012905	0.0116462071136	0.0226628895184	0.00629524708845	0.00944287063267	0.0157381177211	0.785332074284	0.0195152659742	0.0100723953415
Arantxa Sánchez Vicario	0.00413052457662	0.0351094589013	0.0142503097893	0.0324246179265	0.147872779843	0.0148698884758	0.0175547294506	0.00536968194961	0.0210656753408	0.0105328376704	0.564436183395	0.017141676993	0.00578273440727
Arcadi Gaydamak	0.0125497398225	0.179369452097	0.013468013468	0.132843587389	0.0814202632384	0.0284664830119	0.0281603917968	0.0474441383532	0.0223446587083	0.0149984695439	0.156412610958	0.0333639424549	0.0664217936945
Archer Milton Huntington	0.177698975571	0.0232466509062	0.0342789598109	0.00709219858156	0.145390070922	0.241528762805	0.0263987391647	0.0110323089046	0.0110323089046	0.0236406619385	0.0472813238771	0.0189125295508	0.0086682427108
Archibald MacLeish	0.0112517580872	0.0154711673699	0.0159399906235	0.0126582278481	0.277074542897	0.173933427098	0.0337552742616	0.070323488045	0.0276605719644	0.0173464603844	0.0787623066104	0.0328176277543	0.0318799812471
Aretha Franklin	0.0069328896284	0.00730264374191	0.00305047143649	0.00314290996487	0.0655389166204	0.0162691809946	0.56784987983	0.00841190608246	0.0134960251433	0.0833795525975	0.0267147347014	0.0216306156406	0.0056387502311
Arianna Huffington	0.00909450375643	0.142348754448	0.015816528272	0.0213523131673	0.111506524318	0.127718465797	0.0565440885726	0.112692763938	0.0881771451166	0.0229339659945	0.0830367734282	0.0324238829577	0.0173981810992
Arick Wierson	0.019305019305	0.108966108966	0.03003003003	0.015873015873	0.101244101244	0.036894036894	0.0583440583441	0.126984126984	0.0960960960961	0.019305019305	0.0553410553411	0.105534105534	0.01716001716
Ariel Ramírez	0.00437773608505	0.0116739628935	0.0452366062122	0.00437773608505	0.0323118615802	0.0606629143215	0.413383364603	0.0204294350636	0.00771315405462	0.0125078173859	0.0337711069418	0.025641025641	0.0185532624557
Aristide Cavaillé-Coll	0.0717852684145	0.156054931336	0.0168539325843	0.019975031211	0.0642946317104	0.059925093633	0.171660424469	0.0156054931336	0.0118601747815	0.101123595506	0.0767790262172	0.0274656679151	0.0131086142322
Aristides de Sousa Mendes	0.00694444444444	0.0238888888889	0.0708333333333	0.120833333333	0.113055555556	0.0225	0.0258333333333	0.102222222222	0.0266666666667	0.0113888888889	0.0452777777778	0.0163888888889	0.125833333333
Armand Barbès	0.0152473641525	0.0108678021087	0.0189781021898	0.16301703163	0.0869424168694	0.0475263584753	0.0290348742903	0.206650446067	0.0124898621249	0.0108678021087	0.0444444444444	0.0102189781022	0.154582319546
Armand Mattelart	0.00945626477541	0.0644208037825	0.00738770685579	0.0195035460993	0.0593971631206	0.0635342789598	0.028073286052	0.0936761229314	0.0452127659574	0.174940898345	0.0322104018913	0.0295508274232	0.00945626477541
Armas Launis	0.0241748024175	0.0292887029289	0.0297536029754	0.0144119014412	0.119014411901	0.093909809391	0.314272431427	0.0162715016272	0.0195258019526	0.0674105067411	0.0622966062297	0.025569502557	0.0134821013482
Armen Gilliam	0.00379725936932	0.00495294700347	0.00429255406967	0.00412745583622	0.0345055307908	0.008089813439	0.0123823675087	0.00561333993726	0.00660392933796	0.00594353640416	0.823014693743	0.011391778108	0.00561333993726
Arnoldo Alemán	0.00540423692175	0.0430177258971	0.0105923043666	0.105274535236	0.0678772157371	0.00821444012105	0.029831387808	0.426718547341	0.00799827064419	0.0092952875054	0.0706874189364	0.0110246433204	0.0123216601816
Aron Ralston	0.0282828282828	0.04329004329	0.170274170274	0.0291486291486	0.234920634921	0.0522366522367	0.0427128427128	0.00808080808081	0.0519480519481	0.017316017316	0.0963924963925	0.104761904762	0.021645021645
Art Barr	0.0109347442681	0.0222222222222	0.00705467372134	0.0747795414462	0.108994708995	0.0162257495591	0.0285714285714	0.0130511463845	0.0582010582011	0.0204585537919	0.466313932981	0.047619047619	0.00670194003527
Art Carney	0.0160366552119	0.0137457044674	0.0154639175258	0.0240549828179	0.0916380297824	0.0372279495991	0.0704467353952	0.00916380297824	0.104810996564	0.0349369988545	0.0693012600229	0.371706758305	0.0240549828179
Art Fleming	0.0112769485904	0.0102819237148	0.028855721393	0.0218905472637	0.129353233831	0.0275290215589	0.0364842454395	0.0109452736318	0.297844112769	0.0248756218905	0.115754560531	0.172139303483	0.00928689883914
Art Monk	0.0082788671024	0.0161220043573	0.0161220043573	0.0078431372549	0.0466230936819	0.0191721132898	0.0357298474946	0.0104575163399	0.0126361655773	0.0252723311547	0.708932461874	0.0196078431373	0.0082788671024
Art Tatum	0.040194040194	0.00970200970201	0.011781011781	0.00669900669901	0.0679140679141	0.037422037422	0.375144375144	0.00693000693001	0.034419034419	0.044814044814	0.044814044814	0.0623700623701	0.00531300531301
Arthur C. Clarke	0.0145683844314	0.0217438573603	0.0767558164818	0.0219612959339	0.0656664492281	0.165688193085	0.0276146988476	0.00934985866493	0.0323983474668	0.167427701674	0.0526201348119	0.0776255707763	0.0358773646445
Arthur Conan Doyle	0.0279284709664	0.012256379345	0.0665059272654	0.014064697609	0.274462527627	0.199316857545	0.0178822583886	0.0150693188668	0.00904159132007	0.0510347598955	0.0793650793651	0.061683745228	0.0212979706651
Arthur Darvill	0.0161220043573	0.00958605664488	0.0104575163399	0.0187363834423	0.080174291939	0.0427015250545	0.195642701525	0.00871459694989	0.0265795206972	0.0274509803922	0.082788671024	0.385185185185	0.0082788671024
Arthur Honegger	0.0388007054674	0.0194003527337	0.031746031746	0.0236331569665	0.149911816578	0.0814814814815	0.257495590829	0.00670194003527	0.0130511463845	0.0162257495591	0.0959435626102	0.036684303351	0.0306878306878
Arthur Koestler	0.00655737704918	0.0174863387978	0.032058287796	0.0848816029144	0.112204007286	0.142076502732	0.0302367941712	0.0418943533698	0.0149362477231	0.0364298724954	0.072131147541	0.0153005464481	0.032058287796
Arthur Lyon Bowley	0.0257710181665	0.150401351922	0.01436417406	0.00887198986058	0.117448246726	0.104773975496	0.0392902408112	0.020278833967	0.0101394169835	0.184199408534	0.0794254330376	0.0240811153359	0.0126742712294
Arthur Machen	0.0322946670158	0.0159727677402	0.0197259317448	0.010561228943	0.0962730208606	0.374443571616	0.0280178057083	0.00672078205464	0.00331674958541	0.030199877804	0.023653661517	0.0541153879724	0.00942655145326
Arthur Schnitzler	0.00773372491434	0.00420949583945	0.0064610866373	0.021928536466	0.142143906021	0.337249143417	0.0285854136074	0.00420949583945	0.00655898188938	0.0233969652472	0.029270680372	0.0575624082232	0.0413117963779
Arthur Zimmermann	0.00658149438637	0.0207123499806	0.00793650793651	0.0514905149051	0.0452961672474	0.00871080139373	0.0245838172667	0.147115756872	0.0077429345722	0.013356562137	0.0632984901278	0.0100658149439	0.245257452575
Artur Boruc	0.00596569724087	0.00801640566741	0.0229306487696	0.0892990305742	0.0934004474273	0.0270320656227	0.0285234899329	0.0206935123043	0.0329977628635	0.00857568978374	0.452460850112	0.0167785234899	0.0173378076063
Arturo Alessandri	0.0114311842707	0.0661484529797	0.00716354214297	0.0382563633592	0.0704160951075	0.0121932632221	0.0172229843012	0.366407559823	0.00685871056241	0.00868770004572	0.0588324950465	0.0214906264289	0.0725499161713
Arturo Barea	0.0273046769397	0.014868883482	0.0208164368748	0.037037037037	0.164639091646	0.326574749932	0.022168153555	0.0256826169235	0.0124357934577	0.0278453636118	0.0427142470938	0.0197350635307	0.0624493106245
Arturo Carrera	0.114973262032	0.013963161022	0.0106951871658	0.00594177064765	0.0421865715983	0.390671420083	0.0487225193108	0.00772430184195	0.0145573380867	0.0285204991087	0.041889483066	0.0457516339869	0.0103980986334
Arturo Gatti	0.00619307832423	0.0136612021858	0.00510018214936	0.0531876138434	0.100182149362	0.00856102003643	0.0105646630237	0.0123861566485	0.0377049180328	0.0214936247723	0.631693989071	0.0109289617486	0.008014571949
Arturo Peniche	0.0138292799237	0.00906056270863	0.0104911778732	0.0181211254173	0.181688125894	0.0290891750119	0.0386266094421	0.0104911778732	0.0228898426323	0.0157367668097	0.0481640438722	0.48736289938	0.0109680495947
Arturo Pérez-Reverte	0.0320223511713	0.00988609499248	0.0681280894047	0.0449172576832	0.0982162045992	0.22544594885	0.0180528691167	0.0238555770471	0.0687728347303	0.0208467655276	0.0550182677842	0.110466365786	0.0346013324737
Arturo Umberto Illia	0.00671449595291	0.154433406917	0.00800220750552	0.0134289919058	0.0933590875644	0.0141648270787	0.00974981604121	0.368561442237	0.0122332597498	0.0202354672553	0.0277777777778	0.0176600441501	0.0296173657101
Arvid Posse	0.00887468938587	0.0738374156905	0.0141995030174	0.0259140930067	0.106141285055	0.0198793042244	0.0230741924033	0.381611643592	0.0113596024139	0.0216542421015	0.0560880369187	0.0212992545261	0.0369187078452
Arvo Pärt	0.0240939864596	0.00716845878136	0.00836320191159	0.0089605734767	0.0487853444843	0.0344484269215	0.525886101155	0.0149342891278	0.00975706889685	0.0378335324572	0.0318598168061	0.0268817204301	0.00696933492632
Arvydas Sabonis	0.0166229221347	0.0100612423447	0.0122484689414	0.0113735783027	0.0555555555556	0.0297462817148	0.0314960629921	0.0236220472441	0.0139982502187	0.0148731408574	0.564741907262	0.0236220472441	0.0179352580927
Ashlee Simpson	0.0108679130567	0.00676394588843	0.00174798601611	0.00615595075239	0.130642954856	0.00873993008056	0.251405988752	0.00235598115215	0.251861985104	0.0123119015048	0.046663626691	0.0734154126767	0.00357197142423
Ashley Judd	0.014355440712	0.00631639391329	0.00976169968418	0.0114843525696	0.145851277634	0.0499569336779	0.0545506747057	0.0178007464829	0.0789549239162	0.0137812230835	0.0657479184611	0.391903531438	0.0077519379845
Ashley Massaro	0.00947459086994	0.00861326442722	0.0120585701981	0.0129198966408	0.104794717198	0.0218202698823	0.0467987367212	0.00488084984209	0.0967556703991	0.0134941142693	0.523686477175	0.0663221360896	0.0100488084984
Ashley Tisdale	0.00663449939686	0.0213778313899	0.00536121163383	0.00623240852433	0.0255997855515	0.0107894384131	0.386811419381	0.00341777241657	0.167269802975	0.0085109234687	0.0392708752178	0.200040209087	0.00268060581691
Ashton Kutcher	0.00624721106649	0.0553324408746	0.00647032574743	0.0461847389558	0.19812583668	0.0120481927711	0.0298973672468	0.0116019634092	0.155510932619	0.0153949129853	0.105533244087	0.253904506917	0.0053547523427
Asmahan	0.0117521367521	0.0179843304843	0.0357905982906	0.0293803418803	0.303240740741	0.0151353276353	0.115740740741	0.0249287749288	0.0192307692308	0.00801282051282	0.0493233618234	0.0334757834758	0.114316239316
Aston Martin	0.0319108035371	0.227220299885	0.0076893502499	0.0188389081123	0.0276816608997	0.043444828912	0.038831218762	0.0103806228374	0.0184544405998	0.0215301806997	0.313725490196	0.0803537101115	0.0161476355248
Atsushi Itō	0.0233196159122	0.0384087791495	0.0301783264746	0.0329218106996	0.115226337449	0.0480109739369	0.0932784636488	0.0219478737997	0.0493827160494	0.113854595336	0.130315500686	0.141289437586	0.0233196159122
August Spies	0.0170603674541	0.0174978127734	0.0218722659668	0.339020122485	0.162729658793	0.0612423447069	0.0341207349081	0.0349956255468	0.0153105861767	0.0174978127734	0.0616797900262	0.0279965004374	0.0503062117235
Auguste Ambroise Tardieu	0.0155510480054	0.00721208023439	0.0241153932838	0.154834347532	0.155510480054	0.105702050935	0.0540906017579	0.0105927428443	0.0434978589137	0.212080234393	0.0306513409962	0.0157764255127	0.00924047780032
Auguste Mariette	0.106145251397	0.0152079453755	0.096834264432	0.0117939168218	0.178150217256	0.0344506517691	0.0288640595903	0.0105524518932	0.0180012414649	0.0394165114836	0.0558659217877	0.0173805090006	0.044382371198
Auguste Rodin	0.348917062863	0.0188413453073	0.0114456770558	0.00554675118859	0.124053530551	0.0547631625286	0.0104771966896	0.0101250220109	0.00871632329636	0.0149674238422	0.0294946293362	0.0102130656806	0.0100369783413
Augustin Bea	0.0121637426901	0.0138011695906	0.0072514619883	0.00982456140351	0.136842105263	0.0589473684211	0.0222222222222	0.0729824561404	0.0114619883041	0.0229239766082	0.0378947368421	0.0133333333333	0.0280701754386
Augusto Pinochet	0.00298133533759	0.0853313290743	0.0154578479268	0.179932356257	0.058123512464	0.00939496429914	0.00380809219592	0.234197670049	0.0171113616435	0.0173869472629	0.0184892897407	0.00706501315295	0.0895903795566
Augustus Pablo	0.00876144962166	0.00836320191159	0.00796495420151	0.015929908403	0.114297092792	0.0187176423736	0.459179609717	0.00955794504182	0.0183193946635	0.015531660693	0.0677021107129	0.0306650736758	0.00836320191159
Ava Gardner	0.0290215588723	0.0103648424544	0.0218352681039	0.0169983416252	0.209922609176	0.0637092316197	0.0302653399668	0.0139579878386	0.0136815920398	0.0304035378662	0.037037037037	0.276395798784	0.00898286346048
Avempace	0.0120842690621	0.00598866431398	0.00887605603679	0.00887605603679	0.0393540797776	0.108223719388	0.0380707945674	0.0253448829002	0.00449149823548	0.127793818843	0.0239546572559	0.0058817238798	0.0093038177735
Avicii	0.0120015485869	0.024777390631	0.0220673635308	0.00851722802942	0.0522648083624	0.0321331784746	0.47348044909	0.0108401084011	0.0348432055749	0.0251645373597	0.0874951606659	0.0336817653891	0.0100658149439
Avigdor Arikha	0.278358497871	0.00890437475803	0.00696864111498	0.0240030971738	0.160665892373	0.103368176539	0.0391018195896	0.0301974448316	0.0108401084011	0.0236159504452	0.0638792102207	0.0205187766163	0.0143244289586
Avram Davidson	0.0207643030705	0.00817318312348	0.0267285177822	0.0209851999116	0.109123039541	0.321625800751	0.0203225093881	0.0044179368235	0.0145791915176	0.0753258228407	0.0583167660702	0.0812900375525	0.0148000883587
Avshalom Haviv	0.0046685340803	0.00893690809657	0.0362811791383	0.147392290249	0.215286114446	0.03081232493	0.0493530745632	0.00746965452848	0.00453514739229	0.0144057623049	0.047619047619	0.0093370681606	0.220221421902
Axel Freiherr von dem Bussche-Streithorst	0.0116959064327	0.0135233918129	0.0237573099415	0.144371345029	0.111842105263	0.0193713450292	0.0266812865497	0.0263157894737	0.0201023391813	0.0182748538012	0.0610380116959	0.0211988304094	0.265716374269
Aya Hirano	0.00733220530175	0.0352509870276	0.00564015792442	0.0112803158488	0.0296108291032	0.0516074450085	0.194867456289	0.00846023688663	0.0690919345742	0.072758037225	0.0795262267343	0.282571912014	0.00789622109419
