#doc name topic proportion ...
0	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Aaron_Sorkin	8	0.4165390505359878	19	0.11638591117917305	16	0.09647779479326186	6	0.039816232771822356	32	0.03828483920367534	12	0.03828483920367534	39	0.026033690658499236	20	0.022970903522205207	40	0.015313935681470138	7	0.015313935681470138	3	0.013782542113323124	1	0.013782542113323124	27	0.010719754977029096	21	0.009188361408882083	41	0.007656967840735069	49	0.006125574272588055	42	0.006125574272588055	25	0.006125574272588055	24	0.006125574272588055	17	0.006125574272588055	13	0.006125574272588055	4	0.006125574272588055	2	0.006125574272588055	46	0.004594180704441042	45	0.004594180704441042	23	0.004594180704441042	18	0.004594180704441042	5	0.004594180704441042	0	0.004594180704441042	48	0.0030627871362940277	44	0.0030627871362940277	35	0.0030627871362940277	15	0.0030627871362940277	14	0.0030627871362940277	10	0.0030627871362940277	9	0.0030627871362940277	47	0.0015313935681470138	43	0.0015313935681470138	38	0.0015313935681470138	37	0.0015313935681470138	36	0.0015313935681470138	34	0.0015313935681470138	33	0.0015313935681470138	31	0.0015313935681470138	30	0.0015313935681470138	29	0.0015313935681470138	28	0.0015313935681470138	26	0.0015313935681470138	22	0.0015313935681470138	11	0.0015313935681470138	
1	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Abbas_Kiarostami	37	0.23448275862068965	21	0.10574712643678161	19	0.0735632183908046	0	0.0735632183908046	2	0.05057471264367816	49	0.03908045977011494	48	0.0367816091954023	39	0.03218390804597701	20	0.027586206896551724	8	0.027586206896551724	1	0.027586206896551724	5	0.02528735632183908	45	0.022988505747126436	15	0.022988505747126436	16	0.020689655172413793	18	0.011494252873563218	6	0.011494252873563218	3	0.011494252873563218	43	0.009195402298850575	40	0.009195402298850575	34	0.009195402298850575	28	0.009195402298850575	27	0.009195402298850575	14	0.009195402298850575	44	0.006896551724137931	31	0.006896551724137931	12	0.006896551724137931	47	0.004597701149425287	36	0.004597701149425287	30	0.004597701149425287	11	0.004597701149425287	10	0.004597701149425287	9	0.004597701149425287	7	0.004597701149425287	46	0.0022988505747126436	42	0.0022988505747126436	41	0.0022988505747126436	38	0.0022988505747126436	35	0.0022988505747126436	33	0.0022988505747126436	32	0.0022988505747126436	29	0.0022988505747126436	26	0.0022988505747126436	25	0.0022988505747126436	24	0.0022988505747126436	23	0.0022988505747126436	22	0.0022988505747126436	17	0.0022988505747126436	13	0.0022988505747126436	4	0.0022988505747126436	
2	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Abdul_Karim	30	0.11180124223602485	37	0.10559006211180125	1	0.08695652173913043	33	0.055900621118012424	16	0.055900621118012424	39	0.049689440993788817	34	0.049689440993788817	7	0.049689440993788817	6	0.043478260869565216	25	0.024844720496894408	24	0.024844720496894408	48	0.018633540372670808	19	0.018633540372670808	18	0.018633540372670808	8	0.018633540372670808	42	0.012422360248447204	38	0.012422360248447204	32	0.012422360248447204	31	0.012422360248447204	20	0.012422360248447204	13	0.012422360248447204	3	0.012422360248447204	2	0.012422360248447204	49	0.006211180124223602	47	0.006211180124223602	46	0.006211180124223602	45	0.006211180124223602	44	0.006211180124223602	43	0.006211180124223602	41	0.006211180124223602	40	0.006211180124223602	36	0.006211180124223602	35	0.006211180124223602	29	0.006211180124223602	28	0.006211180124223602	27	0.006211180124223602	26	0.006211180124223602	23	0.006211180124223602	22	0.006211180124223602	21	0.006211180124223602	17	0.006211180124223602	15	0.006211180124223602	14	0.006211180124223602	12	0.006211180124223602	11	0.006211180124223602	10	0.006211180124223602	9	0.006211180124223602	5	0.006211180124223602	4	0.006211180124223602	0	0.006211180124223602	
3	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Abu_Nidal	37	0.30845771144278605	7	0.0845771144278607	16	0.06467661691542288	12	0.06218905472636816	20	0.04975124378109453	39	0.03482587064676617	1	0.03482587064676617	3	0.03233830845771144	38	0.022388059701492536	6	0.01990049751243781	23	0.017412935323383085	8	0.017412935323383085	5	0.017412935323383085	34	0.014925373134328358	4	0.014925373134328358	47	0.012437810945273632	27	0.012437810945273632	45	0.009950248756218905	35	0.009950248756218905	32	0.009950248756218905	31	0.009950248756218905	21	0.009950248756218905	43	0.007462686567164179	41	0.007462686567164179	28	0.007462686567164179	25	0.007462686567164179	22	0.007462686567164179	14	0.007462686567164179	10	0.007462686567164179	2	0.007462686567164179	49	0.004975124378109453	48	0.004975124378109453	44	0.004975124378109453	40	0.004975124378109453	33	0.004975124378109453	11	0.004975124378109453	9	0.004975124378109453	0	0.004975124378109453	46	0.0024875621890547263	42	0.0024875621890547263	36	0.0024875621890547263	30	0.0024875621890547263	29	0.0024875621890547263	26	0.0024875621890547263	24	0.0024875621890547263	19	0.0024875621890547263	18	0.0024875621890547263	17	0.0024875621890547263	15	0.0024875621890547263	13	0.0024875621890547263	
4	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/AC_DC	14	0.35920770877944325	40	0.2082441113490364	2	0.07441113490364026	16	0.06049250535331906	39	0.04068522483940043	6	0.03693790149892934	47	0.025160599571734475	24	0.0208779443254818	1	0.020342612419700215	12	0.019271948608137045	8	0.011241970021413276	43	0.009635974304068522	25	0.008029978586723769	41	0.007494646680942184	35	0.007494646680942184	23	0.006959314775160599	19	0.006959314775160599	27	0.005888650963597431	13	0.005888650963597431	45	0.004282655246252677	42	0.004282655246252677	37	0.004282655246252677	4	0.004282655246252677	0	0.004282655246252677	33	0.003747323340471092	32	0.003747323340471092	21	0.003747323340471092	7	0.003747323340471092	3	0.003747323340471092	15	0.0032119914346895075	49	0.0026766595289079227	17	0.0026766595289079227	31	0.0021413276231263384	36	0.0016059957173447537	28	0.0016059957173447537	34	0.0010706638115631692	29	0.0010706638115631692	20	0.0010706638115631692	10	0.0010706638115631692	5	0.0010706638115631692	48	5.353319057815846E-4	46	5.353319057815846E-4	44	5.353319057815846E-4	38	5.353319057815846E-4	30	5.353319057815846E-4	26	5.353319057815846E-4	22	5.353319057815846E-4	18	5.353319057815846E-4	11	5.353319057815846E-4	9	5.353319057815846E-4	
5	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Adam_Gilchrist	10	0.06153846153846154	45	0.046153846153846156	25	0.046153846153846156	44	0.03076923076923077	43	0.03076923076923077	28	0.03076923076923077	24	0.03076923076923077	22	0.03076923076923077	2	0.03076923076923077	1	0.03076923076923077	0	0.03076923076923077	49	0.015384615384615385	48	0.015384615384615385	47	0.015384615384615385	46	0.015384615384615385	42	0.015384615384615385	41	0.015384615384615385	40	0.015384615384615385	39	0.015384615384615385	38	0.015384615384615385	37	0.015384615384615385	36	0.015384615384615385	35	0.015384615384615385	34	0.015384615384615385	33	0.015384615384615385	32	0.015384615384615385	31	0.015384615384615385	30	0.015384615384615385	29	0.015384615384615385	27	0.015384615384615385	26	0.015384615384615385	23	0.015384615384615385	21	0.015384615384615385	20	0.015384615384615385	19	0.015384615384615385	18	0.015384615384615385	17	0.015384615384615385	16	0.015384615384615385	15	0.015384615384615385	14	0.015384615384615385	13	0.015384615384615385	12	0.015384615384615385	11	0.015384615384615385	9	0.015384615384615385	8	0.015384615384615385	7	0.015384615384615385	6	0.015384615384615385	5	0.015384615384615385	4	0.015384615384615385	3	0.015384615384615385	
6	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Adelaide_Anne_Procter	35	0.24968152866242038	1	0.1375796178343949	49	0.08280254777070063	39	0.06369426751592357	12	0.06369426751592357	24	0.05732484076433121	2	0.05477707006369427	6	0.0535031847133758	21	0.044585987261146494	32	0.016560509554140127	30	0.014012738853503185	23	0.014012738853503185	3	0.014012738853503185	16	0.011464968152866241	15	0.01019108280254777	48	0.008917197452229299	40	0.007643312101910828	20	0.007643312101910828	22	0.006369426751592357	43	0.005095541401273885	31	0.005095541401273885	19	0.005095541401273885	18	0.005095541401273885	17	0.005095541401273885	47	0.003821656050955414	46	0.003821656050955414	41	0.003821656050955414	38	0.003821656050955414	37	0.003821656050955414	42	0.0025477707006369425	27	0.0025477707006369425	26	0.0025477707006369425	14	0.0025477707006369425	10	0.0025477707006369425	7	0.0025477707006369425	4	0.0025477707006369425	0	0.0025477707006369425	45	0.0012738853503184713	44	0.0012738853503184713	36	0.0012738853503184713	34	0.0012738853503184713	33	0.0012738853503184713	29	0.0012738853503184713	28	0.0012738853503184713	25	0.0012738853503184713	13	0.0012738853503184713	11	0.0012738853503184713	9	0.0012738853503184713	8	0.0012738853503184713	5	0.0012738853503184713	
7	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Adeodato_de_Canterbury	46	0.33679354094579006	33	0.19838523644752018	12	0.12918108419838523	6	0.07035755478662054	16	0.05997693194925029	2	0.04382929642445214	39	0.040369088811995385	21	0.012687427912341407	49	0.010380622837370242	1	0.008073817762399077	28	0.0057670126874279125	10	0.0057670126874279125	38	0.00461361014994233	36	0.00461361014994233	30	0.00461361014994233	24	0.00461361014994233	13	0.00461361014994233	7	0.00461361014994233	3	0.00461361014994233	48	0.0034602076124567475	37	0.002306805074971165	35	0.002306805074971165	27	0.002306805074971165	25	0.002306805074971165	23	0.002306805074971165	15	0.002306805074971165	4	0.002306805074971165	47	0.0011534025374855825	45	0.0011534025374855825	44	0.0011534025374855825	43	0.0011534025374855825	42	0.0011534025374855825	41	0.0011534025374855825	40	0.0011534025374855825	34	0.0011534025374855825	32	0.0011534025374855825	31	0.0011534025374855825	29	0.0011534025374855825	26	0.0011534025374855825	22	0.0011534025374855825	20	0.0011534025374855825	19	0.0011534025374855825	18	0.0011534025374855825	17	0.0011534025374855825	14	0.0011534025374855825	11	0.0011534025374855825	9	0.0011534025374855825	8	0.0011534025374855825	5	0.0011534025374855825	0	0.0011534025374855825	
8	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Adolfo_Farsari	5	0.389937106918239	2	0.11390635918937805	39	0.08944793850454227	6	0.08315863032844165	12	0.0496156533892383	21	0.04612159329140461	16	0.041928721174004195	1	0.03004891684136967	35	0.02026554856743536	49	0.011879804332634521	15	0.010482180293501049	3	0.010482180293501049	7	0.008385744234800839	18	0.007686932215234102	13	0.007686932215234102	38	0.005590496156533892	32	0.005590496156533892	14	0.005590496156533892	33	0.004891684136967156	22	0.004891684136967156	45	0.0034940600978336828	30	0.0034940600978336828	20	0.0034940600978336828	40	0.002795248078266946	36	0.002795248078266946	27	0.002795248078266946	24	0.002795248078266946	19	0.002795248078266946	17	0.002795248078266946	48	0.0020964360587002098	42	0.0020964360587002098	9	0.0020964360587002098	8	0.0020964360587002098	47	0.001397624039133473	44	0.001397624039133473	43	0.001397624039133473	37	0.001397624039133473	29	0.001397624039133473	25	0.001397624039133473	0	0.001397624039133473	46	6.988120195667365E-4	41	6.988120195667365E-4	34	6.988120195667365E-4	31	6.988120195667365E-4	28	6.988120195667365E-4	26	6.988120195667365E-4	23	6.988120195667365E-4	11	6.988120195667365E-4	10	6.988120195667365E-4	4	6.988120195667365E-4	
9	file:/Users/jbaxter/Documents/MIT/Spring12/MAS.S60/pnlp-final-project/datasets/es/lowernostop/Adrian_Boult	48	0.35701598579040855	24	0.152753108348135	2	0.0674955595026643	6	0.05328596802841918	12	0.0497335701598579	39	0.035523978685612786	16	0.03374777975133215	14	0.03374777975133215	3	0.02664298401420959	21	0.019538188277087035	8	0.019538188277087035	25	0.012433392539964476	22	0.010657193605683837	11	0.008880994671403197	31	0.007104795737122558	28	0.007104795737122558	15	0.007104795737122558	1	0.007104795737122558	40	0.0053285968028419185	38	0.0053285968028419185	32	0.0053285968028419185	27	0.0053285968028419185	26	0.0053285968028419185	7	0.0053285968028419185	49	0.003552397868561279	45	0.003552397868561279	44	0.003552397868561279	36	0.003552397868561279	34	0.003552397868561279	23	0.003552397868561279	10	0.003552397868561279	47	0.0017761989342806395	46	0.0017761989342806395	43	0.0017761989342806395	42	0.0017761989342806395	41	0.0017761989342806395	37	0.0017761989342806395	35	0.0017761989342806395	33	0.0017761989342806395	30	0.0017761989342806395	29	0.0017761989342806395	20	0.0017761989342806395	19	0.0017761989342806395	18	0.0017761989342806395	17	0.0017761989342806395	13	0.0017761989342806395	9	0.0017761989342806395	5	0.0017761989342806395	4	0.0017761989342806395	0	0.0017761989342806395	
